"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.00395786807735936","0.0445505285772955","0.0421452985442394"
"3","0.0104346949475063","-0.049063722472526","0.00226253947388386"
"4","-0.00399898759536982","-0.0347586027750789","-0.0111597996077078"
"5","0.0249878727413987","0.00680467160177525","-0.0264563391319158"
"6","0.0341907145225028","-0.00573292140708007","0.0401204502147055"
"7","0.0137353847592837","-0.119309993924399","-0.0395975554617652"
"8","-0.00848512084421052","-0.0060087507385339","-0.0124208268202129"
"9","0.0225552920572728","-0.0123919778083109","-0.00941224345860323"
"10","0.00253525229488794","0.027178848807504","-0.0223254100627282"
"11","-0.0180418797707974","0.020058885553238","-0.0127955712601238"
"12","-0.0718012428464272","0.00294958976217552","0.00864170522979645"
"13","-0.0154374197606852","0.0557736533169933","-0.00696859010842074"
"14","0.0101323615111262","0.0103519636607575","-0.0224107150906852"
"15","-0.017616403307775","-0.0447830486286815","-0.0152351055686168"
"16","-0.0182861885984726","-0.0285969920102169","0.021800021398523"
"17","0.00808620131699279","0.050197203363508","0.00274493730640811"
"18","0.0198970077962911","0.0175169595818919","0.0172328669748479"
"19","0.00315459269911601","0.0652637055396887","0.0438343374283753"
