"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"delta",0.906833777835893,0.001114106747041,0.0581660721959163,0.794921364294963,0.86686614663177,0.906466513975791,0.94651172936504,1.0197533683191,2725.74903721324,0.999611899446404,0.906766486577483,0.0576429686246578,0.796263819329064,0.867517945174142,0.906466513975791,0.945378235403542,1.02064569150895,0.908122837807215,0.0590831742479537,0.790247855229803,0.868102696904192,0.9070787128903,0.946485791713174,1.02765844002363,0.905465637360557,0.05590099852493,0.803872314223167,0.865388700617615,0.905774511667248,0.943980264211214,1.00941834695045,0.906980149598317,0.0599939745878521,0.78482439453226,0.866282794669188,0.906044838327477,0.94836172202544,1.01980878574357
"attackGoals_raw[1,1]",1.98707491538556,0.0624415292145982,2.57095327433344,-2.99747710610111,0.178828700339726,1.95745295194237,3.79114021677213,7.01436599273479,1695.27948372222,1.00124339002267,1.91745175571542,2.48203021194258,-2.72617417969145,0.0679729984013266,2.00766003799724,3.57238071905557,6.98727077701716,1.8585345693201,2.58164086108531,-3.21699133551736,0.0586017046165721,1.80669702046766,3.58457378782115,7.11971277628452,2.06325389860544,2.63229595924169,-2.97310498936004,0.133194921388577,1.98309238323307,4.02348244313281,6.97913787137517,2.10905943790126,2.58043920999078,-2.97088382131102,0.375148056811338,2.1067278390938,3.95714203484129,7.13642661427362
"attackGoals_raw[1,2]",-1.67871965015036,0.0734595073900116,3.38242905066814,-7.99519909361488,-4.16418507617228,-1.71692947707691,0.677593944661053,5.04486574007506,2120.12451565254,1.00119252361864,-1.74669420331838,3.31772163078691,-7.95330772401672,-4.23295736566235,-1.72778346176402,0.633842161004785,4.69526543804051,-1.87120505983681,3.44780815413089,-8.32523098229772,-4.38399317236271,-1.92154408679124,0.598151299821639,4.7863926060275,-1.64607621961093,3.42927870210008,-8.21132526428824,-4.02904084616889,-1.65401174810073,0.625895334394837,5.12731223531207,-1.45090311783531,3.32286952578735,-7.62506241455291,-3.90426128228972,-1.60180169627948,0.854687524645574,5.50976741056843
"attackGoals_raw[1,3]",1.51959335052905,0.0695900497231663,3.05647560239785,-4.50591032445192,-0.588128714811632,1.57573539200779,3.61645656471022,7.35350395231135,1929.06816206822,1.00089949868678,1.41944624679104,3.03766026836794,-4.84486719167586,-0.677393410801146,1.50502372178901,3.55096801469111,7.06887497829175,1.43271181099943,3.0997843012109,-4.50182276566341,-0.688957627960754,1.40856650743257,3.59290309198055,7.31845279822089,1.47060731784133,3.12328324369525,-4.54327990449473,-0.764629284019331,1.4835837591754,3.56158481593933,7.41047290552899,1.75560802648441,2.95362987704862,-4.09436391444932,-0.150645602979,1.84412794450398,3.80637983350847,7.55396923056319
"attackGoals_raw[1,4]",-2.52001672100487,0.069077096375256,2.92064330249285,-7.97419550707473,-4.64332807870301,-2.62070308409212,-0.541021887530403,3.54571110352569,1787.67633905149,1.00233566602574,-2.612256582793,2.77514479498613,-7.7294485985864,-4.68120914108803,-2.80022178648951,-0.822119180911569,2.83829831995147,-2.75519111908793,2.94263602468397,-8.30334402222305,-4.90108326635442,-2.8358338562469,-0.722131113036486,3.176615181454,-2.40388227516411,3.01795015666537,-8.03661548437002,-4.54045757916336,-2.39116101318456,-0.282190142504126,3.75602608675467,-2.30873690697443,2.92412725865379,-7.78103229755681,-4.44864627542535,-2.42219130857893,-0.34151455243942,3.94100088097792
"attackGoals_raw[1,5]",1.42730905270519,0.0645217353498335,3.28715438358105,-5.22739261868208,-0.788067830450227,1.52691676255173,3.69649859864212,7.57885768557429,2595.54237786448,0.999950191141195,1.29606181139799,3.31206115747253,-5.52665618590888,-1.04383915751939,1.29532540818868,3.65572993867645,7.55542366239616,1.37927239451318,3.33639856436612,-5.34283428572965,-0.93639093686814,1.46155728867487,3.62403833556021,7.56024081241438,1.53575862035422,3.2806372230843,-5.0759197298499,-0.669625354746436,1.71804871713089,3.90737342557435,7.50796563377614,1.49814338455536,3.21671620237085,-5.05171747404684,-0.657020958395234,1.61071008717667,3.62177524252019,7.75852033485398
"attackGoals_raw[1,6]",0.962480816886744,0.0612028521390109,2.98418396913622,-4.85081006198875,-1.12274802400215,1.02245444612497,3.05027247388123,6.6888340114777,2377.43068289538,1.00064121807351,0.88259069931475,2.88092712725452,-4.74790259727918,-1.15752478032713,1.00182942004539,2.847228594122,6.54817930032312,0.840600522533726,3.02338650975844,-5.01516271913831,-1.366752654548,0.836493613022741,2.98167622107154,6.28771042357988,1.06270132753229,3.04588964540637,-4.8497482147891,-1.1071425560789,1.09198954741749,3.21943555978685,7.04629851593882,1.06403071816621,2.98045766691004,-4.57631517629145,-0.945606005201303,1.09948335377755,3.25750168646612,6.56352348693584
"attackGoals_raw[1,7]",1.1736702270745,0.067567237838061,3.09452056472951,-4.88199416189524,-1.00686768484201,1.18806552781535,3.28830353384838,7.29598408305621,2097.56011251582,1.00091243828281,1.07976583611148,2.99244806092152,-4.77702927146215,-1.04121229364415,1.03925788043257,3.22708135873417,7.08395136620021,1.1433874432523,3.08360546771959,-4.96423084709059,-0.998494140341334,1.18185393136048,3.29863524574354,7.00553353486424,1.19907047947104,3.21258561052141,-4.93691988727796,-1.00502795072803,1.17421702211931,3.27360297383106,7.74568974342831,1.27245714946318,3.08593606924586,-4.56090653534975,-0.977626335256302,1.37818459007739,3.42359658716967,7.28795594140421
"attackGoals_raw[1,8]",-0.197207472579796,0.0557434972610308,2.8594257937157,-5.7398597003232,-2.13883784946692,-0.212449592383005,1.77970776844113,5.38054121284942,2631.29315829435,0.999590657051403,-0.24951672152822,2.75675585848934,-5.45525444531932,-2.1181652677465,-0.235421718026958,1.6664169019332,4.91237161182828,-0.136182611144911,2.92579698998674,-5.85366547899033,-2.15313462079837,-0.168508766261898,1.89930684956228,5.39102433865894,-0.193790430190431,2.90880795107469,-5.73034700864819,-2.1815436495529,-0.216880883348246,1.77179050572259,5.62426230195531,-0.209340127455624,2.84554446350377,-5.78671340299372,-2.12053289998465,-0.220187417999149,1.69289863991228,5.38257873640855
"attackGoals_raw[1,9]",-0.056497135434053,0.0758829276200151,3.27041421582578,-6.48826253479634,-2.32688025889344,-0.0226197107220356,2.22827987016332,6.38788535919675,1857.45100916416,1.00235795485231,-0.063609719109379,3.17355979447893,-6.2981638794552,-2.24725806813238,-0.0208002492426109,2.15217043721071,6.38847826257026,-0.263897589773785,3.3317796288414,-6.69985378481164,-2.59286949398397,-0.287687986960067,1.89480179177178,6.29697039963826,-0.141058820918568,3.29040611790487,-6.54058128713774,-2.41327603120091,0.027156801638486,2.15800480335969,6.39791993669086,0.24257758806552,3.2663960531508,-6.01618793556311,-1.94324011260576,0.263680321427621,2.60399877786765,6.38593455759559
