"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.00326254476499058","0.0282463369803754","0.0342161406991015"
"3","0.0392159840956144","-0.0251147204999819","0.00856564516579182"
"4","-0.0565824788655138","-0.0527940280577302","-0.0258745439248408"
"5","0.0020764042015631","0.0116777775838483","-0.0304850517567417"
"6","-0.000325652992096731","-0.00836345146869403","0.0184865079285904"
"7","0.0163255760903946","-0.0812277326493504","-0.0109316525634587"
"8","-0.0177151998785247","-0.00810102240784955","-0.0187665878920965"
"9","0.00870231750541338","0.00569497184039392","-0.0182836029716332"
"10","0.0290377608501703","0.0128285798092324","-0.000239603185206852"
"11","0.00569987694346356","0.0119570295382146","-0.0212528490720459"
"12","-0.0271465939849573","-0.00195023238578338","0.0196017019870447"
"13","0.0112767115558104","0.0463139360678396","-0.0153971120695222"
"14","0.00961649993595225","0.00595366693039851","-0.00306550656751052"
"15","-0.0259320084849102","-0.0287325258275115","-0.0296793201794202"
"16","-0.014728063821682","-0.0290070156487158","0.0372527770896129"
"17","-0.00436395139012898","0.0476943119344093","0.00441538994291276"
"18","0.0241014980544259","0.00526023338785458","0.011357786373864"
"19","-0.0025212245799848","0.0596638848730501","0.0400798809955585"
