"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.0032786899090934","0.0283176725720777","0.0411597923147724"
"3","0.0111950317254512","-0.036611867320384","0.00425731138700393"
"4","-0.0027491497174869","-0.0512820618028378","-0.0111909451495132"
"5","0.0118701949177764","0.00898345962818897","-0.0195063210965513"
"6","0.0247494587276725","-0.00457857949377061","0.0404211019127234"
"7","0.0123874351874372","-0.112654737986361","-0.0394036254008977"
"8","-0.0145581398615085","-0.00122567867108097","-0.0259303998679549"
"9","0.0215227565070035","-0.01094391263887","-0.0168351468836596"
"10","0.00522498861944968","0.0210685931757489","-0.026051512873916"
"11","-0.0135491527431397","0.0240181106689442","-0.0231027699669174"
"12","-0.0749368836323008","-0.00349739669852371","0.00602947283279297"
"13","-0.0119458213979628","0.0622334593917028","-0.00940984514242266"
"14","0.0143482618567121","0.0113667187560365","-0.0108748714900109"
"15","-0.00850406028999458","-0.0357359709595657","-0.0180850470554605"
"16","-0.01455620244754","-0.0315753200709635","0.0278618665093436"
"17","0.00556402006955289","0.0376035775290045","-0.00116756967029759"
"18","0.0131491354971635","0.0220731832016947","0.0214709968226281"
"19","0.0175094370726211","0.0724407507189591","0.0603575128183373"
