,Date,Season,round,period,home.name,away.name,home.score,away.score,home.goals,home.behinds,away.goals,away.behinds,Home.Odds,Away.Odds,Bookmakers.Surveyed,Home.Odds.Open,Home.Odds.Min,Home.Odds.Max,Home.Odds.Close,Away.Odds.Open,Away.Odds.Min,Away.Odds.Max,Away.Odds.Close,Home.Line.Open,Home.Line.Min,Home.Line.Max,Home.Line.Close,Away.Line.Open,Away.Line.Min,Away.Line.Max,Away.Line.Close,Home.Line.Odds.Open,Home.Line.Odds.Min,Home.Line.Odds.Max,Home.Line.Odds.Close,Away.Line.Odds.Open,Away.Line.Odds.Min,Away.Line.Odds.Max,Away.Line.Odds.Close,Total.Score.Open,Total.Score.Min,Total.Score.Max,Total.Score.Close,Total.Score.Over.Open,Total.Score.Over.Min,Total.Score.Over.Max,Total.Score.Over.Close,Total.Score.Under.Open,Total.Score.Under.Min,Total.Score.Under.Max,Total.Score.Under.Close,Notes,home.number,away.number
154,2018-04-25,2018,5,28,CW,ES,101,52,14,17,7,10,1.73,2.1,13,2.1,1.7,2.1,1.75,1.75,1.75,2.18,2.15,4.5,-5.5,4.5,-4.5,-4.5,-4.5,5.5,4.5,1.9,1.9,1.9,1.93,1.9,1.9,1.9,1.93,180.5,178.5,180.5,178.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,10,16
155,2018-04-24,2018,5,28,ME,RI,56,102,8,8,15,12,2.54,1.51,13,2.18,2.18,2.9,2.68,1.7,1.42,1.7,1.5,5.5,5.5,16.5,13.5,-5.5,-16.5,-5.5,-13.5,1.9,1.9,1.9,1.93,1.9,1.9,1.9,1.93,176.5,174.5,177.5,174.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,12,11
156,2018-04-22,2018,5,28,BL,GC,71,76,10,11,11,10,1.71,2.12,13,1.7,1.7,1.78,1.75,2.18,2.05,2.18,2.1,-5.5,-5.5,-3.5,-4.5,5.5,3.5,5.5,4.5,1.9,1.9,1.9,1.93,1.9,1.9,1.9,1.93,182.5,173.5,182.5,181.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,9,6
157,2018-04-22,2018,5,28,NM,HW,98,70,14,14,11,4,2.5,1.53,13,3.35,2.5,3.35,2.5,1.33,1.33,1.54,1.54,19.5,12.5,19.5,12.5,-19.5,-19.5,-12.5,-12.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,192.5,189.5,192.5,189.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,13,15
158,2018-04-21,2018,5,28,FR,WB,108,54,16,12,8,6,1.53,2.49,13,1.6,1.58,1.62,1.58,2.35,2.3,2.4,2.4,-8.5,-11.5,-7.5,-11.5,8.5,7.5,11.5,11.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,169.5,157.5,169.5,164.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,7,14
159,2018-04-21,2018,5,28,PA,GE,50,84,7,8,12,12,1.47,2.66,13,1.5,1.47,1.54,1.47,2.6,2.5,2.7,2.7,-12.5,-15.5,-9.5,-15.5,12.5,9.5,15.5,15.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,177.5,176.5,177.5,177.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,3,8
160,2018-04-21,2018,5,28,CA,WC,69,79,10,9,10,19,5.1,1.16,13,3.2,3.2,5.25,5.25,1.36,1.17,1.36,1.17,18.5,18.5,35.5,33.5,-18.5,-35.5,-18.5,-33.5,1.9,1.9,1.93,1.93,1.9,1.93,1.9,1.93,178.5,176.5,178.5,176.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,17,5
161,2018-04-21,2018,5,28,SK,GW,73,73,10,13,9,19,3.29,1.33,13,4,3.2,4,3.2,1.25,1.25,1.36,1.36,24.5,19.5,25.5,19.5,-24.5,-25.5,-19.5,-19.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,180.5,180.5,180.5,180.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,4,1
162,2018-04-20,2018,5,28,SY,AD,75,85,10,15,12,13,1.25,3.94,13,1.65,1.27,1.65,1.27,2.25,2.25,4,4,-7.5,-26.5,-7.5,-26.5,7.5,7.5,26.5,26.5,1.9,1.9,1.9,1.9,1.9,1.9,1.95,1.95,173.5,172.5,175.5,175.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,18,2
163,2018-04-15,2018,4,27,GE,SK,103,56,15,13,7,14,1.27,3.74,13,1.14,1.14,1.28,1.28,5.75,3.85,5.75,3.85,-33.5,-33.5,-24.5,-24.5,33.5,24.5,33.5,24.5,1.9,1.9,1.93,1.93,1.9,1.93,1.9,1.93,178.5,177.5,180.5,177.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,8,16
164,2018-04-15,2018,4,27,HW,ME,115,48,18,7,6,12,2.14,1.7,13,2.1,2,2.22,2.22,1.75,1.68,1.82,1.7,4.5,2.5,6.5,5.5,-4.5,-6.5,-2.5,-5.5,1.9,1.9,1.93,1.93,1.9,1.9,1.9,1.93,188.5,185.5,188.5,185.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,9,11
165,2018-04-15,2018,4,27,ES,PA,106,84,16,10,12,12,2.23,1.65,13,1.9,1.9,2.3,2.25,1.9,1.65,1.9,1.68,-1.5,-1.5,7.5,6.5,1.5,-7.5,1.5,-6.5,1.97,1.97,1.95,1.95,1.85,1.9,1.85,1.9,186.5,186.5,189.5,189.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,5,3
166,2018-04-14,2018,4,27,WC,GC,139,59,21,13,9,5,1.16,5.12,13,1.17,1.12,1.17,1.16,5.25,5.25,6.25,5.6,-31.5,-36.5,-31.5,-32.5,31.5,31.5,36.5,32.5,1.9,1.9,1.9,1.93,1.9,1.9,1.93,1.93,177.5,176.5,177.5,176.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,2,17
167,2018-04-14,2018,4,27,NM,CA,116,30,18,8,4,6,1.52,2.53,12,1.85,1.52,1.85,1.54,1.97,1.97,2.62,2.55,-1.5,-13.5,-1.5,-13.5,1.5,1.5,13.5,13.5,1.9,1.9,1.9,1.93,1.9,1.9,1.93,1.93,183.5,171.5,183.5,171.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,12,4
168,2018-04-14,2018,4,27,WB,SY,79,86,11,13,13,8,3.63,1.28,12,3.2,2.7,3.85,3.7,1.36,1.28,1.47,1.3,18.5,13.5,24.5,24.5,-18.5,-24.5,-13.5,-24.5,1.9,1.9,1.93,1.93,1.9,1.93,1.9,1.93,185.5,183.5,185.5,183.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,6,7
169,2018-04-14,2018,4,27,RI,BL,110,17,16,14,2,5,1.1,7,12,1.1,1.07,1.12,1.11,7,6.5,10,7.25,-40.5,-44.5,-38.5,-39.5,40.5,38.5,44.5,39.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,185.5,163.5,185.5,163.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,15,18
170,2018-04-14,2018,4,27,GW,FR,82,51,11,16,7,9,1.18,4.79,13,1.12,1.12,1.18,1.18,6.25,5.2,6.25,5.2,-36.5,-36.5,-30.5,-30.5,36.5,30.5,36.5,30.5,1.9,1.9,1.93,1.93,1.9,1.93,1.9,1.93,175.5,169.5,175.5,171.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,14,10
171,2018-04-13,2018,4,27,AD,CW,58,106,9,4,16,10,1.18,4.84,13,1.12,1.12,1.19,1.19,6.25,5,6.25,5,-36.5,-36.5,-30.5,-30.5,36.5,30.5,36.5,30.5,1.9,1.9,1.93,1.93,1.9,1.93,1.9,1.93,186.5,160.5,186.5,166.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,1,13
172,2018-04-08,2018,3,26,WC,GE,95,80,14,11,11,14,1.84,1.95,13,2.2,1.85,2.2,1.85,1.68,1.68,2,2,6.5,-2.5,6.5,-2.5,-6.5,-6.5,2.5,2.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,185.5,185.5,189.5,189.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,17,9
173,2018-04-08,2018,3,26,WB,ES,104,83,14,20,12,11,3.26,1.34,13,2.5,2.3,3.35,3.35,1.54,1.35,1.62,1.35,10.5,8.5,23.5,23.5,-10.5,-23.5,-8.5,-23.5,1.9,1.9,1.93,1.93,1.9,1.93,1.9,1.93,188.5,188.5,192.5,192.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,16,6
174,2018-04-08,2018,3,26,RI,HW,102,89,15,12,13,11,1.55,2.44,13,1.52,1.52,1.68,1.58,2.55,2.2,2.55,2.45,-11.5,-11.5,-6.5,-11.5,11.5,6.5,11.5,11.5,1.9,1.9,1.9,1.93,1.9,1.9,1.93,1.93,182.5,182.5,185.5,182.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,8,14
175,2018-04-07,2018,3,26,SK,AD,55,104,7,13,15,14,3.4,1.32,13,2.5,2.5,3.5,3.5,1.54,1.33,1.54,1.33,10.5,10.5,21.5,21.5,-10.5,-21.5,-10.5,-21.5,1.9,1.9,1.93,1.93,1.9,1.9,1.9,1.93,195.5,188.5,195.5,190.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,2,7
176,2018-04-07,2018,3,26,SY,GW,103,87,16,7,12,15,1.55,2.44,13,1.72,1.58,1.72,1.58,2.15,2.15,2.45,2.45,-5.5,-10.5,-5.5,-10.5,5.5,5.5,10.5,10.5,1.9,1.93,1.93,1.93,1.9,1.9,1.93,1.93,173.5,171.5,173.5,171.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,5,1
177,2018-04-07,2018,3,26,GC,FR,68,96,10,8,13,18,2.49,1.53,13,3.1,2.5,3.1,2.5,1.38,1.38,1.56,1.56,17.5,11.5,17.5,11.5,-17.5,-17.5,-11.5,-11.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,181.5,178.5,181.5,178.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,18,3
178,2018-04-07,2018,3,26,ME,NM,123,86,18,15,13,8,1.35,3.18,13,1.2,1.2,1.38,1.35,4.6,3.2,4.6,3.35,-28.5,-28.5,-18.5,-20.5,28.5,18.5,28.5,20.5,1.9,1.9,1.93,1.93,1.9,1.93,1.9,1.93,184.5,182.5,187.5,187.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,11,15
179,2018-04-07,2018,3,26,PA,BL,97,92,14,13,14,8,1.06,9.45,13,1.12,1.04,1.12,1.04,6.25,6.25,13,13,-36.5,-58.5,-36.5,-58.5,36.5,36.5,58.5,58.5,1.9,1.93,1.9,1.93,1.9,1.9,1.93,1.93,182.5,182.5,188.5,188.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,10,12
180,2018-04-06,2018,3,26,CA,CW,76,100,11,10,16,4,2.53,1.51,13,2.9,2.4,2.9,2.55,1.42,1.42,1.58,1.54,15.5,9.5,15.5,12.5,-15.5,-15.5,-9.5,-12.5,1.9,1.9,1.9,1.93,1.9,1.9,1.9,1.93,173.5,173.5,173.5,173.5,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,,13,4
181,2018-04-02,2018,2,25,GE,HW,117,118,18,9,17,16,1.7,2.15,13,1.671,1.571,1.74,1.74,2.27,2.16,2.49,2.16,-8.5,-8.5,-5.5,-5.5,8.5,5.5,8.5,5.5,1.925,1.854,1.952,1.952,1.925,1.9,2,1.9,186.5,186.5,186.5,186.5,1.925,1.84,1.925,1.84,1.925,1.925,2.02,2.02,,1,16
182,2018-04-01,2018,2,25,SY,PA,71,94,10,11,14,10,1.44,2.76,13,1.492,1.425,1.492,1.487,2.71,2.71,2.97,2.73,-16.5,-17.5,-15.5,-16.5,16.5,15.5,17.5,16.5,1.925,1.925,1.952,1.925,1.925,1.9,1.925,1.925,172.5,172.5,178,178,1.925,1.854,1.925,1.892,1.925,1.925,1.961,1.961,,17,13
183,2018-04-01,2018,2,25,WB,WC,70,121,9,16,18,13,1.68,2.18,13,1.671,1.671,1.775,1.699,2.27,2.1,2.27,2.22,-8.5,-10.5,-7.5,-8.5,8.5,7.5,10.5,8.5,1.925,1.925,1.943,1.99,1.925,1.909,1.925,1.862,187.5,182.5,187.5,183.5,1.925,1.813,2.2,1.934,1.925,1.925,1.925,1.917,,4,8
184,2018-03-31,2018,2,25,FR,ES,106,90,16,10,14,6,2.49,1.53,13,2.4,2.4,2.7,2.5,1.606,1.497,1.606,1.564,10.5,10.5,12.5,12.5,-10.5,-12.5,-10.5,-12.5,1.925,1.925,1.925,1.925,1.925,1.925,1.925,1.925,179.5,179.5,180.5,179.5,1.925,1.877,1.925,1.877,1.925,1.925,1.99,1.98,,9,18
185,2018-03-31,2018,2,25,BL,ME,74,100,10,14,14,16,3.33,1.32,13,2.82,2.82,3.47,3.47,1.462,1.333,1.462,1.333,18.5,18.5,21.5,21.5,-18.5,-21.5,-18.5,-21.5,1.925,1.925,1.925,1.925,1.925,1.925,1.925,1.925,191.5,191.5,191.5,191.5,1.925,1.925,1.925,1.925,1.925,1.925,1.925,1.925,,7,5
186,2018-03-31,2018,2,25,CW,GW,79,95,12,7,15,5,2.9,1.41,12,2.97,2.86,3.47,2.86,1.425,1.333,1.452,1.452,20.5,16.5,20.5,17.5,-20.5,-20.5,-16.5,-17.5,1.925,1.943,1.925,1.925,1.925,1.925,1.909,1.925,189.5,187,189.5,187,1.925,1.925,1.925,2,1.925,1.854,1.925,1.854,,3,10
187,2018-03-31,2018,2,25,CA,GC,67,101,9,13,15,11,1.54,2.46,13,1.549,1.469,1.571,1.571,2.54,2.49,2.79,2.49,-13.5,-13.5,-13.5,-13.5,13.5,13.5,13.5,13.5,1.925,1.892,2.08,2.08,1.925,1.793,1.961,1.793,189.5,187.5,189.5,187.5,1.925,1.909,2.05,1.909,1.925,1.943,1.925,1.943,,11,2
188,2018-03-30,2018,2,25,NM,SK,95,43,13,17,5,13,3.1,1.37,13,2.89,2.87,3.16,3.16,1.444,1.384,1.448,1.384,19.5,15.5,19.5,17.5,-19.5,-19.5,-15.5,-17.5,1.925,1.925,1.925,1.925,1.925,1.925,1.925,1.925,197.5,192.5,197.5,192.5,1.925,1.943,1.934,1.943,1.925,1.909,1.925,1.909,,15,12
189,2018-03-29,2018,2,25,AD,RI,118,82,18,10,12,10,1.8,2.01,12,1.704,1.704,1.8,1.8,2.21,2.07,2.21,2.07,-8.5,-8.5,-4.5,-4.5,8.5,4.5,8.5,4.5,1.925,1.925,1.961,1.961,1.925,1.892,1.925,1.892,184.5,182.5,184.5,182.5,1.925,1.909,1.925,1.925,1.925,1.84,1.925,1.925,,6,14
190,2018-03-25,2018,1,24,WC,SY,86,115,13,8,18,7,3.2,1.34,12,2.93,2.93,3.38,3.38,1.434,1.346,1.434,1.346,17.5,17.5,21.5,20.5,-17.5,-21.5,-17.5,-20.5,1.925,1.892,1.925,1.925,1.925,1.925,1.961,1.925,176.5,176.5,176.5,176.5,1.925,1.813,1.925,1.892,1.925,1.925,2.05,1.961,,10,17
191,2018-03-25,2018,1,24,ME,GE,94,97,13,16,14,13,1.71,2.15,13,1.925,1.68,1.925,1.68,1.925,1.925,2.26,2.26,-2.5,-6.5,-2.5,-5.5,2.5,2.5,6.5,5.5,2.05,2,2.05,1.877,1.813,1.813,1.854,1.98,178.5,178.5,179.5,179.5,1.925,1.813,1.925,1.925,1.925,1.925,1.925,1.925,,4,11
192,2018-03-25,2018,1,24,GW,WB,133,51,20,13,7,9,1.32,3.34,13,1.434,1.333,1.434,1.333,2.93,2.93,3.47,3.47,-17.5,-20.5,-15.5,-20.5,17.5,15.5,20.5,20.5,1.925,1.909,1.952,1.909,1.925,1.9,1.943,1.943,174.5,170.5,174.5,170.5,1.925,1.925,1.925,1.925,1.925,1.925,1.925,1.925,,2,12
193,2018-03-24,2018,1,24,GC,NM,55,39,7,13,5,9,1.93,1.86,13,1.862,1.862,2.03,2.03,1.99,1.833,1.99,1.833,-2.5,-2.5,2.5,2.5,2.5,-2.5,2.5,-2.5,1.925,1.925,1.961,1.9,1.925,1.892,1.925,1.952,148.5,147.5,150.5,150.5,1.925,1.961,1.961,1.961,1.925,1.892,1.99,1.892,,16,3
194,2018-03-24,2018,1,24,HW,CW,101,67,15,11,9,13,1.74,2.08,13,1.854,1.769,1.892,1.769,2,1.961,2.11,2.11,-2.5,-3.5,-2.5,-3.5,2.5,2.5,3.5,3.5,1.98,1.892,2.04,1.892,1.877,1.826,1.961,1.961,167.5,167.5,169.5,169.5,1.925,1.925,1.909,1.84,1.925,1.925,2.02,2.02,,8,9
195,2018-03-24,2018,1,24,PA,FR,110,60,16,14,9,6,1.19,4.54,12,1.217,1.2,1.217,1.2,4.61,4.61,4.88,4.88,-26.5,-33.5,-26.5,-33.5,26.5,26.5,33.5,33.5,1.925,1.909,1.925,1.925,1.925,1.925,1.943,1.925,181.5,181.5,182.5,182.5,1.925,1.925,1.862,1.862,1.925,1.925,1.99,1.99,,13,7
196,2018-03-24,2018,1,24,SK,BL,107,82,16,11,12,10,1.33,3.29,13,1.303,1.303,1.341,1.341,3.69,3.41,3.69,3.41,-24.5,-24.5,-22.5,-22.5,24.5,22.5,24.5,22.5,1.925,1.925,1.952,1.952,1.925,1.9,1.925,1.9,198.5,198.5,199.5,199.5,1.925,1.925,1.877,1.877,1.925,1.925,2.04,1.98,,5,6
197,2018-03-23,2018,1,24,ES,AD,99,87,14,15,12,15,1.81,1.99,13,2.03,1.806,2.03,1.854,1.833,1.833,2.06,2,4.5,-4.5,4.5,-2.5,-4.5,-4.5,4.5,2.5,1.925,2.04,1.925,1.961,1.925,1.925,1.826,1.892,200.5,200.5,203.5,203.5,1.925,1.763,2.11,2.11,1.925,1.925,2.05,1.769,,14,15
198,2018-03-22,2018,1,24,RI,CA,121,95,17,19,15,5,1.19,4.65,13,1.181,1.181,1.232,1.204,5.2,4.4,5.2,4.81,-29.5,-32.5,-27.5,-28.5,29.5,27.5,32.5,28.5,1.925,1.909,1.925,1.934,1.925,1.925,1.943,1.917,179.5,179.5,182.5,182.5,1.925,1.925,1.99,1.99,1.925,1.925,2.04,1.862,,18,1
199,2017-08-27,2017,23,23,WC,AD,100,71,15,10,10,11,1.87,1.93,13,2.69,1.826,2.69,1.925,1.5,1.5,2.04,1.961,10.5,-2.5,14.5,-2.5,-10.5,-14.5,2.5,2.5,1.925,1.952,1.925,2.07,1.925,1.925,1.909,1.833,181.5,179.5,188.5,187.5,1.925,1.689,2.05,1.877,1.925,1.925,1.813,1.98,,3,14
200,2017-08-27,2017,23,23,RI,SK,122,81,19,8,12,9,1.5,2.56,13,1.555,1.465,1.606,1.543,2.53,2.43,2.81,2.62,-18.5,-18.5,-7.5,-8.5,18.5,7.5,18.5,8.5,1.925,1.925,1.98,1.892,1.925,1.909,1.925,2,169.5,167.5,169.5,167.5,1.925,1.925,1.97,1.925,1.925,1.925,2.05,1.925,,4,17
201,2017-08-27,2017,23,23,ES,FR,107,92,16,11,14,8,1.1,6.96,13,1.153,1.115,1.153,1.119,5.82,5.82,7.35,7.35,-40.5,-42.5,-39.5,-42.5,40.5,39.5,42.5,42.5,1.925,1.925,1.925,1.925,1.925,1.925,1.961,1.961,187.5,187.5,189.5,187.5,1.925,1.813,2.05,1.826,1.925,1.925,1.925,2.04,,16,13
202,2017-08-26,2017,23,23,PA,GC,135,20,20,15,3,2,1.05,10.47,13,1.066,1.05,1.066,1.05,9.9,9.9,13.03,13.03,-48.5,-56.5,-48.5,-56.5,48.5,48.5,56.5,56.5,1.925,1.763,2,1.763,1.925,1.854,2.16,2.16,173.5,173.5,175.5,175.5,1.925,1.813,1.925,1.847,1.925,1.925,2.01,2.01,,15,11
203,2017-08-26,2017,23,23,GE,GW,103,59,15,13,8,11,2.21,1.66,13,1.925,1.892,2.37,2.32,1.925,1.645,1.961,1.671,-2.5,-2.5,9.5,9.5,2.5,-9.5,2.5,-9.5,1.925,1.925,1.961,1.934,1.925,1.925,1.925,1.952,168.5,167.5,168.5,167.5,1.925,1.892,2,1.892,1.925,1.925,1.97,1.961,,5,10
204,2017-08-26,2017,23,23,SY,CA,138,57,21,12,8,9,1.06,9.19,13,1.1,1.071,1.1,1.071,7.73,7.73,9.51,9.51,-50.5,-54.5,-49.5,-54.5,50.5,49.5,54.5,54.5,2.04,1.884,1.961,1.909,1.826,1.892,2.01,1.98,168.5,168.5,169.5,169.5,1.925,1.826,1.961,1.943,1.925,1.925,1.943,1.909,,7,2
205,2017-08-26,2017,23,23,BL,NM,79,130,11,13,19,16,1.44,2.8,13,1.434,1.434,1.512,1.456,2.93,2.65,2.96,2.92,-11.5,-18.5,-11.5,-16.5,11.5,11.5,18.5,16.5,1.925,1.934,1.925,1.892,1.925,1.925,1.925,2,206.5,206.5,212.5,212.5,1.925,1.781,1.925,1.892,1.925,1.925,1.961,1.961,,12,18
206,2017-08-26,2017,23,23,CW,ME,99,83,14,15,12,11,3.1,1.37,13,2.43,2.36,3.44,3.38,1.595,1.354,1.625,1.363,8.5,8.5,23.5,23.5,-8.5,-23.5,-8.5,-23.5,1.99,1.943,2.01,1.862,1.862,1.884,1.909,2.03,178.5,178.5,179.5,179.5,1.925,1.847,1.925,1.925,1.925,1.892,1.925,1.925,,1,9
207,2017-08-25,2017,23,23,HW,WB,99,90,15,9,13,12,1.89,1.91,13,2.07,1.909,2.2,1.943,1.8,1.714,1.98,1.943,4.5,-2.5,4.5,-2.5,-4.5,-4.5,2.5,2.5,1.826,2.05,1.98,2.14,2.04,1.877,1.847,1.781,185.5,176.5,185.5,177.5,1.925,1.793,2.05,1.925,1.925,1.854,1.925,1.925,,6,8
208,2017-08-20,2017,22,22,FR,RI,51,155,7,9,25,5,3.98,1.24,15,3.43,3.43,4.36,4.36,1.338,1.25,1.338,1.25,16.5,16.5,28.5,27.5,-16.5,-28.5,-16.5,-27.5,1.99,1.99,1.961,1.925,1.862,1.925,1.862,1.961,162.5,160.5,162.5,161.5,1.925,1.854,2.05,1.884,1.925,1.884,2.05,1.97,,14,4
209,2017-08-20,2017,22,22,SK,NM,127,78,18,19,12,6,1.32,3.33,15,1.35,1.289,1.366,1.35,3.35,3.26,3.81,3.46,-17.5,-27.5,-17.5,-21.5,17.5,17.5,27.5,21.5,1.892,1.952,1.892,1.943,1.961,1.961,1.9,1.943,187.5,187.5,189.5,189.5,1.925,1.813,2.04,1.99,1.925,1.925,1.925,1.862,,17,16
210,2017-08-20,2017,22,22,ME,BL,104,91,16,8,14,7,1.11,6.44,15,1.166,1.118,1.166,1.118,5.52,5.52,6.92,6.92,-37.5,-44.5,-37.5,-44.5,37.5,37.5,44.5,44.5,2.01,1.869,2.01,1.98,1.847,1.847,2.02,1.909,195.5,193.5,197.5,196.5,1.925,1.925,1.99,2.02,1.925,1.925,1.862,1.84,,10,1
211,2017-08-19,2017,22,22,CA,HW,77,70,12,5,10,10,3.73,1.27,15,3.59,3.59,4.17,4,1.316,1.266,1.316,1.283,22.5,21.5,28.5,26.5,-22.5,-28.5,-21.5,-26.5,1.826,1.813,2.05,1.961,2.04,1.847,2.05,1.925,178.5,175.5,178.5,175.5,1.925,1.854,1.925,1.854,1.925,1.925,1.925,2,,9,7
212,2017-08-19,2017,22,22,GC,ES,57,90,9,3,12,18,3.13,1.36,15,3.47,3.1,3.47,3.18,1.333,1.333,1.414,1.4,21.5,19.5,24.5,20.5,-21.5,-24.5,-19.5,-20.5,1.84,1.9,1.884,1.961,2.02,1.97,1.99,1.925,194.5,193.5,195.5,193.5,1.925,1.98,1.925,1.98,1.925,1.729,1.925,1.877,,2,5
213,2017-08-19,2017,22,22,GW,WC,81,60,12,9,9,6,1.19,4.74,15,1.232,1.213,1.232,1.215,4.4,4.4,4.87,4.85,-27.5,-35.5,-26.5,-33.5,27.5,26.5,35.5,33.5,1.925,1.943,2,1.943,1.925,1.854,1.943,1.943,181.5,179.5,181.5,179.5,1.925,1.961,2.05,1.961,1.925,1.892,1.925,1.892,,18,15
214,2017-08-19,2017,22,22,CW,GE,59,70,9,5,10,10,2.57,1.5,15,2.7,2.61,2.76,2.68,1.497,1.492,1.546,1.523,13.5,11.5,14.5,12.5,-13.5,-14.5,-11.5,-12.5,1.826,1.917,1.925,1.97,2.04,1.925,1.97,1.917,169.5,169.5,176.5,176.5,1.925,1.892,1.925,1.925,1.925,1.925,1.925,1.925,,8,12
215,2017-08-19,2017,22,22,WB,PA,79,96,11,13,14,12,1.9,1.88,15,1.862,1.775,2,1.943,1.99,1.892,2.15,1.943,-2.5,-3.5,2.5,2.5,2.5,-2.5,3.5,-2.5,2.14,1.909,1.892,1.826,1.751,2,1.98,2.08,164.5,161.5,164.5,163.5,1.925,1.925,1.925,1.925,1.925,1.925,2,1.925,,11,3
216,2017-08-18,2017,22,22,AD,SY,80,83,11,14,13,5,1.61,2.3,15,1.625,1.606,1.689,1.617,2.36,2.29,2.46,2.43,-5.5,-12.5,-5.5,-11.5,5.5,5.5,12.5,11.5,1.925,1.943,1.925,1.98,1.925,1.925,1.943,1.909,168.5,168.5,174.5,174.5,1.925,1.714,1.97,1.97,1.925,1.925,1.884,1.884,,13,6
217,2017-08-13,2017,21,21,PA,CW,98,71,14,14,10,11,1.35,3.16,15,1.384,1.357,1.401,1.375,3.16,3.16,3.37,3.31,-19.5,-24.5,-18,-24.5,19.5,18,24.5,24.5,2,1.909,1.925,1.909,1.854,1.925,1.98,1.98,180.5,178.5,182.5,182.5,1.925,1.833,1.862,1.862,1.925,1.943,1.99,1.99,,16,4
218,2017-08-13,2017,21,21,HW,NM,116,89,18,8,14,5,1.34,3.21,15,1.35,1.317,1.465,1.377,3.35,2.89,3.58,3.3,-28.5,-28.5,-15.5,-20.5,28.5,15.5,28.5,20.5,2,2,1.961,1.909,1.854,1.925,1.854,1.98,182.5,180.5,182.5,180.5,1.925,1.9,1.925,1.9,1.925,1.9,1.925,1.952,,12,9
219,2017-08-13,2017,21,21,ME,SK,96,72,14,12,10,12,1.57,2.43,14,1.625,1.568,1.641,1.568,2.36,2.35,2.55,2.55,-6.5,-12.5,-6.5,-12.5,6.5,6.5,12.5,12.5,1.884,1.943,1.909,1.943,1.97,1.943,1.943,1.943,174.5,173.5,174.5,174.5,1.925,1.8,1.925,1.925,1.925,1.943,1.925,1.925,,14,18
220,2017-08-12,2017,21,21,WC,CA,100,83,15,10,12,11,1.12,6.21,15,1.161,1.137,1.161,1.137,5.64,5.64,6.66,6.66,-34.5,-44.5,-34.5,-43.5,34.5,34.5,44.5,43.5,2,1.943,2,1.98,1.854,1.854,1.943,1.909,156.5,154.5,156.5,154.5,1.925,1.862,1.925,1.862,1.925,1.862,1.925,1.99,,8,11
221,2017-08-12,2017,21,21,ES,AD,80,123,12,8,18,15,3.7,1.27,15,3.16,3.16,4.06,3.81,1.384,1.277,1.384,1.304,17.5,17.5,29.5,28.5,-17.5,-29.5,-17.5,-28.5,1.854,1.854,1.943,1.943,2,1.943,2,1.943,204.5,204.5,206.5,204.5,1.925,1.877,1.925,1.892,1.925,1.862,1.925,1.961,,13,1
222,2017-08-12,2017,21,21,BL,GC,142,84,22,10,12,12,1.46,2.69,15,1.552,1.476,1.636,1.505,2.54,2.34,2.78,2.74,-5,-16.5,-5,-16.5,5,5,16.5,16.5,1.925,1.952,1.925,1.961,1.925,1.925,1.934,1.925,199.5,199.5,200.5,200.5,1.925,1.793,1.925,1.884,1.925,1.925,1.97,1.97,,6,17
