"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"delta",0.911559249607068,0.0011550955995888,0.0685110633784054,0.774538868906972,0.866238616506583,0.912171131516787,0.957165033527023,1.04655828129189,3517.91675101036,0.999934365265038,0.910622296451278,0.0663822927245482,0.777748287751276,0.867766972274524,0.91318081044423,0.953298092391678,1.04905714257053,0.911218324998481,0.0691116835707554,0.770696820152848,0.866060142807622,0.911652132457939,0.960335384106726,1.03906742481998,0.909361088334091,0.0673833782846002,0.779400903215343,0.862457018360915,0.908187194680646,0.954602155898583,1.04563846869081,0.915035288644423,0.071027183570775,0.772939988787928,0.869996499167446,0.916251194432315,0.961028429801109,1.04889342649117
"attackGoals_raw[1,1]",1.86840595227522,0.0656146107738839,2.59551572071049,-3.16784737678047,0.0494212080046554,1.9191046627347,3.66226945475949,6.82034014226718,1564.75451554533,1.00093346969228,1.78023081787435,2.70581508826502,-3.34639203352774,-0.101308641057496,1.7953031923112,3.68652869228071,6.82866835048153,2.04545242388371,2.53876387313708,-3.02148078686004,0.268822672310694,2.16540442736938,3.78990806512564,6.79914462506191,1.73770604549067,2.52612652412637,-3.08946010334973,-0.0542697968370374,1.7475552011146,3.41227708576958,6.70093804497149,1.91023452185216,2.59940707516806,-3.13129637996128,0.106590362243154,1.91718732651359,3.70155893152947,6.94544022818724
"attackGoals_raw[1,2]",-1.55148887178064,0.0579670099007439,3.20019888902694,-7.65385825459793,-3.80123062845551,-1.60117761802367,0.619391120229628,4.74406036001993,3047.83984624023,1.0014917049487,-1.54835233243332,3.26112077987866,-7.66719213913142,-3.83547414453484,-1.70731472578577,0.639358457512533,4.96688204050778,-1.32464527245576,3.17369174673647,-7.40420629286174,-3.54148785551149,-1.4009346539849,0.768199364353438,4.83572508693246,-1.82526171127225,3.10465504014785,-7.66062435499848,-4.07630535543103,-1.80420248660675,0.150992051054466,4.40131043707179,-1.50769617096124,3.24270558516438,-7.72663682156525,-3.76935840961213,-1.58245391257787,0.878468544236722,4.60542237858405
"attackGoals_raw[1,3]",1.38550789865423,0.0645607663184333,2.97226766816807,-4.3882880920379,-0.655912119237704,1.42402540023595,3.46553565215507,6.99767216426614,2119.52469632054,1.0012376766561,1.27675392488726,2.9707838729631,-4.44570546893475,-0.791325657192628,1.31048638225723,3.38595566223435,6.88324185743919,1.63014169210975,2.99438822817953,-4.44678081010503,-0.36912217981601,1.69537662589281,3.67624980180398,7.02043606590713,1.24773236087127,2.9484927366033,-4.29768293141824,-0.871129380353012,1.3018248503727,3.33149571108447,6.82601647729938,1.38740361674864,2.96352178069297,-4.36186935280106,-0.579901888165668,1.35978913734577,3.44218542947855,7.25430776662584
"attackGoals_raw[1,4]",-2.27597145184984,0.0544867379890225,2.77699379863193,-7.40104445572206,-4.26489440571171,-2.3784610253833,-0.34206985713848,3.27138723583716,2597.57564182609,1.00216104923596,-2.16977077593961,2.8717743315421,-7.5177939763732,-4.15789241290985,-2.27696251868534,-0.247782553532311,3.68546621962885,-2.08488315927208,2.79475988258528,-7.35881536570023,-4.03088317085589,-2.11059933153303,-0.182957370139093,3.52964374202729,-2.57445059803638,2.61076871315929,-7.3381406076861,-4.41329085728029,-2.67911064497768,-0.820319644115737,2.8376818525992,-2.27478127415131,2.80257436973994,-7.22545908162613,-4.39274264435581,-2.42366210552764,-0.215798775232799,3.15385353950845
"attackGoals_raw[1,5]",1.21886624863326,0.0554022899520671,3.24855080636879,-5.374101007102,-0.95839564442154,1.30741271327858,3.42754212078808,7.52483252892236,3438.14267583721,1.00064364155513,1.20113209446108,3.23600326480079,-5.48969677611583,-0.955502004810804,1.29698497780652,3.26651893855277,7.59835999790087,1.47223741675379,3.18676797776913,-4.95018000194675,-0.672486570707577,1.51427537759982,3.7489030250467,7.55381887777174,1.09159374981232,3.24342315086963,-5.09592009163734,-1.14677501669063,1.16900076897462,3.40227162710956,7.38219679454646,1.11050173350586,3.3163457909284,-5.81163317449309,-1.13905595393841,1.23581620192625,3.31401287294981,7.5169794896636
"attackGoals_raw[1,6]",0.955442438997551,0.0618602496521477,2.94782909815438,-4.66933339583698,-1.05330421612746,0.980265196286144,2.9963319736946,6.71238880259597,2270.8124478285,1.00084970092,1.05269082773829,2.92888290122942,-4.30611826243277,-1.03773736138485,1.05339602083479,3.17223877561589,6.58748384763931,1.02681361520158,2.96486524170764,-5.01743807275513,-0.900718705095894,1.0416006123271,3.07127478576334,6.81779853805506,0.711942287953396,2.94895011688413,-4.91192587651134,-1.18907729893677,0.681887233651494,2.67546616187933,6.63345662248362,1.03032302509694,2.93854652221196,-4.58990906145825,-0.97124472831255,1.16322161791052,3.05945390145793,6.85519052629355
"attackGoals_raw[1,7]",1.18658819034688,0.0575459276226747,2.95325152026128,-4.51462508001289,-0.837224705712776,1.21793658715223,3.25291782095017,6.93923665443231,2633.73261626339,1.00097072441787,1.1481718644997,2.99180394028539,-4.60725121366701,-0.929585746419852,1.12538358737093,3.25609283444413,6.98134722492079,1.35499355412249,2.90567535412485,-4.44316498712725,-0.427985748675461,1.38770151237544,3.29119617193895,6.89318196283859,1.00582533078961,2.95372040760371,-4.54967986515468,-1.05405160229487,1.08499235995927,2.95542667694854,6.63111465670896,1.23736201197572,2.95368941842337,-4.33865510706934,-0.836635794308342,1.20479242671938,3.38236124731296,7.18215785399067
"attackGoals_raw[1,8]",-0.169537204710007,0.0498839635253873,2.74046222321618,-5.55082343836326,-2.03679215443921,-0.122569381536659,1.69728341970896,5.23008602302413,3018.0451570162,1.00120052636196,-0.137877505081921,2.66500788059537,-5.39126446337117,-1.98411538941035,0.0159895214894945,1.60293005098192,5.03922952469222,-0.0269319827852602,2.71299062821365,-5.26368867220275,-1.85731276763086,-0.0476157923602303,1.8731398003912,5.29525821264478,-0.307962926095253,2.75705672395012,-5.84494648450758,-2.2138768531689,-0.239043530956998,1.58940002027872,5.20813333437856,-0.205376404877593,2.82007206249028,-5.82862543062403,-2.06628441194236,-0.252507900232435,1.75174116812305,5.28785058715359
"attackGoals_raw[1,9]",-0.0290650377781942,0.0662152255064297,3.19897496861562,-6.35692893953199,-2.25752328336278,0.0226681129468975,2.22288518746121,6.07220389111463,2334.0274466001,1.00111508649074,-0.235290454645705,3.34688145618856,-6.46786767197167,-2.54664841748957,-0.331624387977583,2.08383758559682,6.54190234956148,0.075120785544098,3.15910178213857,-6.19953248708372,-2.14931288738769,0.189406100586372,2.42986733009958,5.89036365589042,-0.079582108901753,3.18246478590518,-6.66089473590819,-2.2385785899256,-0.0104527764352369,2.14385994356952,5.87412413967902,0.123491626890583,3.09345262114925,-5.69967719236059,-2.0735216172645,0.119690739675611,2.23998862066752,6.10003017418068
"attackGoals_raw[1,10]",-3.3319495738549,0.0586449989184929,3.3068678496738,-8.58525817489135,-5.90826442113652,-3.55916984479021,-1.07429076811561,3.66339318909893,3179.59433404624,1.00023236226075,-3.33436129139395,3.34797875592869,-8.63860588365914,-5.98162506745288,-3.61103617761085,-1.08913248408229,3.81705268603561,-3.25586518580958,3.18264863666089,-8.52036598397706,-5.7215621898496,-3.44270296234769,-0.940705209481314,3.3834175337851,-3.38500541474648,3.31350488625448,-8.58029605851222,-5.86952806332325,-3.62542870426444,-1.18208664353776,3.66006779108388,-3.35256640346959,3.38248358869401,-8.59523597244542,-6.05008687196839,-3.57337482139081,-1.06939481082694,3.84223073518598
"attackGoals_raw[1,11]",1.86484956366509,0.0580791890265258,3.46628563992927,-5.36915711745317,-0.439176127955565,2.00918613528799,4.40800693127891,8.03030302302527,3561.94827699972,1.00050803453867,1.89387867994337,3.49683915046487,-5.46021715016507,-0.357494125508152,1.98643060944568,4.46361677097326,8.05082347208597,1.92326158290647,3.4311975617093,-5.30194060829834,-0.364450728443259,2.1479606861147,4.40600115877529,8.11317074348801,1.71496758193132,3.55508278529248,-5.55687888934854,-0.628287445830402,1.91427826763458,4.32769321988423,7.86519878764848,1.92729040987921,3.37922283479175,-4.98727429196901,-0.41576551046667,1.99260242939756,4.42279360054811,7.92943620387698
"attackGoals_raw[1,12]",3.90709633955286,0.050536074791432,2.75552951905482,-1.79359886849954,2.07220214317554,4.09153323708585,5.90386103758815,8.63587513795001,2973.08360778839,1.00193562768542,3.8501451553801,2.81206403627634,-1.90315944221846,1.98963360591193,3.98862834147329,5.88321584699208,8.68894637569032,4.10925759304042,2.6940387320195,-1.54043061338395,2.28123488549145,4.27283957921246,6.11897558764121,8.631744943348,3.71833623351514,2.69359790616257,-1.57746362514529,1.83096764217654,3.95335458191608,5.62320646409721,8.60480551325434,3.95064637627576,2.80843121756187,-1.91825765960403,2.058321248733,4.19376579400187,5.97999387865931,8.56790946730943
"attackGoals_raw[1,13]",-3.45545909994333,0.0583432924289486,3.30127114675158,-8.69821400018901,-5.99077531182208,-3.73141326383623,-1.26757607759202,3.65530757285031,3201.69918274807,1.00110250279755,-3.48516542163856,3.42927606197646,-8.64505072556861,-6.21749303589146,-3.8381615479467,-1.24090740778192,3.97802225140054,-3.29665475444098,3.3023625103491,-8.74075323271099,-5.80166518750414,-3.49431402436706,-1.11895189427952,3.80377251681997,-3.6717332381543,3.18677071578247,-8.78862884874469,-6.02512612479675,-3.87583561441919,-1.47730794742089,2.83361288892503,-3.36828298553949,3.27386039235569,-8.61640143564036,-5.82776809379065,-3.6941148117489,-1.20391735193574,3.70432962124007
"attackGoals_raw[1,14]",-2.57782726321888,0.0616016282814503,3.56773235130548,-8.52951148111743,-5.41920890542259,-2.76716608147492,-0.0964923143155052,4.73328729336513,3354.28646205509,0.999756987750338,-2.55861453685828,3.67633972425168,-8.63146085081566,-5.56044200913835,-2.71948944207808,-0.197413244072985,4.92303254436906,-2.43182286941294,3.62375610937967,-8.6074796029626,-5.17779788790252,-2.51128633207286,0.149222233836009,4.7735238954101,-2.70586163397246,3.47031316306212,-8.46494624591078,-5.51153330484772,-2.92266130063686,-0.222077231214894,4.42759895180278,-2.61501001263184,3.49510814900125,-8.42514188651955,-5.35839371712836,-2.84295506357663,-0.141884963707994,4.48262940611695
"attackGoals_raw[1,15]",0.936162648140187,0.0560409412372274,2.89214886379757,-4.51118992479124,-1.05228321472655,0.914665775834161,2.88871613062671,6.75601306175034,2663.36350433859,1.00004564294849,1.0047955612012,2.98378478176633,-4.21494997415011,-1.06109586484779,0.940362665446365,3.01040176860314,7.05808794175259,0.986042047050242,2.81456386157768,-4.24996796069073,-0.938028484479582,0.865245116262022,2.96052056789541,6.33657331323993,0.808355887188961,2.81245349661471,-5.18014369977658,-1.08342865112076,0.853286853052016,2.715360173103,6.33309729394082,0.945457097120343,2.95295052653356,-4.88290361086803,-1.1149356177476,1.01606643738004,2.87302618396098,6.84975054587762
"attackGoals_raw[1,16]",-0.128030147644859,0.0566119502909069,3.49699852175758,-7.25534419498461,-2.52433658218784,-0.0723686093671336,2.31467341598024,6.59236119865481,3815.70388421946,1.00027282895093,-0.161577585455856,3.43880384683118,-7.16148586950487,-2.42672951591721,-0.163520759340672,2.31015635842199,6.32050063914626,0.0579761634971324,3.52819344815908,-7.04701579452483,-2.35050645325112,0.131447596354848,2.47967585143085,6.77327689006052,-0.260223671167448,3.49249962796293,-7.39241695096853,-2.69971769302217,-0.134179988201438,2.13059656274183,6.65634703295973,-0.148295497453265,3.52429293214746,-7.3337588578503,-2.54036819287678,-0.0824153336557112,2.26153033015065,6.59951586825445
"attackGoals_raw[1,17]",1.13765769330364,0.0565257218728542,2.83105479887655,-4.49798650315076,-0.810074830188817,1.16614864178438,3.06069849728737,6.75187566630128,2508.44346276391,1.00076462274209,1.04750551212872,2.85166780317461,-4.5172829655174,-0.974725495613778,0.993204356532675,2.98110251745772,6.77378812603674,1.32623876449818,2.78246074822897,-4.20468296303435,-0.584375504964682,1.32241366539618,3.19826753473292,6.84445685582985,1.03014106534056,2.89248010088966,-4.58633217424532,-0.984098882396974,1.07198410213708,3.01311344759594,6.62490399108981,1.14674543124709,2.7897707844456,-4.44638353921129,-0.691219818248949,1.25140703302589,3.04192771340699,6.42652372581365
"attackGoals_raw[2,1]",1.7742832951276,0.0416471598866333,1.68614577666811,-1.58969232532643,0.653537561154824,1.75825821451377,2.90026954093462,5.10903527855846,1639.15286745017,1.00323073344796,1.70766880296007,1.6763353969908,-1.55321022931992,0.57649518258134,1.75674702774683,2.92137838798207,4.82384906763141,1.89881267935321,1.6695799217491,-1.61052422472946,0.793852371126507,1.89067165263081,3.01813881022492,5.1029418724171,1.68194518116707,1.69462177886655,-1.54632215237011,0.53301686606474,1.64166128354417,2.73314283737716,5.30572535774518,1.80870651703004,1.69710301826514,-1.62931563327022,0.74381235494574,1.76862488141754,2.92104208995169,5.09236571898356
"attackGoals_raw[2,2]",-0.678578565867391,0.0375431562286912,1.81944722066498,-4.02411790969183,-1.96009013532586,-0.672487384999606,0.545886464025147,2.98904077182617,2348.64491750403,1.00239411536573,-0.71336323629455,1.82246261063536,-3.89097251673724,-2.07618846102085,-0.708663848503802,0.507204900933388,2.95019452707405,-0.565662094091942,1.84985063815065,-4.02016196613708,-1.83317557472661,-0.602252053675271,0.673557697909017,3.23993204557643,-0.833887779398369,1.78723578023496,-4.08435667325351,-2.03766541214265,-0.847308406377095,0.330409640370456,2.68435076730339,-0.601401153684702,1.80773402281989,-4.01645454101029,-1.85355237120755,-0.598012464389615,0.631521221515106,2.99191201044317
"attackGoals_raw[2,3]",1.04756882772249,0.0400218144593798,1.71348003143596,-2.22297895502797,-0.152574243039971,1.03451253806103,2.18740391649273,4.51747603973043,1833.00878637355,1.00435254456683,0.932915793798659,1.7110060884058,-2.12077487423778,-0.315439562552936,0.906248466357029,2.14219412547687,4.35581678459243,1.23207521296764,1.71054431074744,-2.1496634229652,0.045303055768664,1.19752029967286,2.38715376497817,4.57544184324506,0.965153124466089,1.74795420162076,-2.28304512396415,-0.228470938851557,0.934607423967155,2.08881311345942,4.56571315039618,1.06013117965756,1.66975397961163,-2.19001192111942,-0.101853706753215,1.11620348390399,2.131564563982,4.46834133654992
