"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",1.86622216571387,-1.67368868614519,1.38012678118116,-2.44220000657665,1.21496838661317,0.819165452767335,1.0201595396412,-0.195880562261282,-0.100336360061211,-3.40255842243658,1.87946243056978,3.89287978588968,-3.54101359981227,-2.59207302875967,0.985458421154974,-0.204514975716695,1.08165455005511,0.0121681281832715
"2",1.92243049821433,-0.534342184039496,1.16573550376755,-1.83324754444901,1.40290308909288,-0.101976870314261,-0.73834943121963,-0.25606368932046,0.661151270250076,-1.83657685303728,1.12127467121185,1.63955152819934,-2.18566556874403,-1.65620810531041,0.154282759706664,0.301047268283417,0.665363919422424,0.10868973828603
"3",1.16796300988805,0.119992983175298,0.174202509392716,-0.687341237750662,0.135315868908249,0.0514398356650816,-1.05320799919868,-0.372307630382317,0.0306906385731378,-1.15099531348737,1.33053770482653,0.911024861482612,-1.26691462509044,-1.3081243300538,-0.59688664649675,0.521365077035579,0.466677340998334,1.52656795251443
"4",0.00353446510495042,0.455476498106906,0.248714747139847,0.80478435779494,-0.316638260028156,0.227235050758516,-1.38186583159157,-0.152858286697003,-0.206850638787495,-0.535123804999867,0.587958486606074,-0.209904127035706,-0.736932418409477,-1.25664637986013,-0.489520671470986,1.82493772882092,-0.143551865390048,1.27725094993828
"5",-0.0108458168789341,-0.0139365120408591,-0.569539354569608,-0.147116666382263,0.543135091040518,-0.42132346797351,-1.64501254432274,0.646494488843537,0.429593756910543,0.963425254326147,-0.581204445051187,-0.352981831504698,-0.150399327737279,-0.826943484607255,0.736367114459391,0.276504006312621,-0.16405570340736,1.28783944258294
"6",0.653547197092975,0.0586909523015024,-0.465823671908269,-0.683317466593508,-0.581062376211388,-0.34513882425812,-1.26068571265541,-0.244163774064305,-0.576805009799438,1.05587066407674,-1.32661519955933,0.406888366512359,1.13038745769484,-0.0406541759126281,0.0437888036102907,0.199942357458988,0.838775571973611,1.13637484024109
"7",0.558868026006702,0.437840343501731,0.836083014121107,-0.579492278706582,-0.640367508173866,0.642076170574296,-0.320657011842757,-0.279230578966815,-0.281834351092725,-0.0938675153165534,-1.36395016260619,-0.0373435600081859,0.780740285998698,-0.626799860115161,0.530681230209009,-0.306122847949375,0.760460438842174,-0.017083834475504
"8",-0.0148331207223649,-0.561188517275448,0.433632286199535,-0.416645349154549,-0.602682325513524,0.0939360575931278,1.27070518120619,0.365468329833639,1.20360915906846,-0.667401164713859,-1.15886436217713,-0.169649959595215,0.0258436917016922,-0.687672381690566,0.208632250720772,-0.714608053300398,1.62012008099152,-0.228401803171871
"9",0.202564023202335,-0.574614667825598,-0.369795685204498,0.476812442252062,-0.223083359454826,0.416768136478842,1.01885814618523,1.54910238987368,0.138616336336314,-0.706075695488019,-1.01070094908822,-0.383921427406148,-0.198450458447406,-0.35287277936614,-0.400018529948343,-0.454470692743497,1.36539214719776,-0.494109376553526
"10",0.15259630731165,-0.106201996493618,-0.358032194506932,0.111320974900534,-0.0866914033733916,0.263285065055074,0.367219532638443,0.556106841479661,0.172236733417551,-0.25346621123957,-0.910232233346477,-0.213013334782557,0.338117643271667,0.270861618822651,-0.399023687725468,-0.0562866119892446,0.65263637213484,-0.501433415574813
