"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","-0.00382964497973314","0.0293275219968653","0.049629146489025"
"3","0.0249340461510366","-0.0168630202529182","0.00910212240434632"
"4","-0.0463409375534618","-0.0461270781338884","-0.0273150865007785"
"5","0.0163069779431453","-0.0129343701494093","-0.0318717688414101"
"6","0.0116168413545422","0.00151218592124776","0.0292111766611737"
"7","0.0310250232185546","-0.0842379801433882","-0.023371365236109"
"8","-0.0318523483517507","-0.0129979459618997","-0.0181414985671327"
"9","0.020085148118815","0.0121137504704265","-0.00619503506295477"
"10","0.0245008885634975","0.0119394813428701","0.00734171249000306"
"11","0.00669764960182161","0.00516258532878894","-0.0256090842104889"
"12","-0.0211690346317994","0.00185604785857852","0.0339598999542639"
"13","0.0136000440166497","0.0590940666634422","-0.0127457300751634"
"14","0.0201359929824619","0.0161109211789097","-0.0121057710455438"
"15","-0.0469398057322887","-0.0411463334180334","-0.0460490176427931"
"16","-0.0393127840135692","-0.0189373884824009","0.0358463112250757"
"17","0.00445190172439034","0.0422516610644064","0.000371562064584393"
"18","0.0267189623421479","-0.000132103988795876","0.000189596302818515"
"19","-0.0106289207544597","0.0540079987051986","0.0377528295910837"
