"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"delta",0.90797443971022,0.00126730621320448,0.0619370812311904,0.780319867573125,0.867080370949021,0.90833795902747,0.949539342282037,1.02910684184343,2388.57203202213,1.00039286310451,0.911656345459124,0.0632079529819404,0.782584390062354,0.869062161447707,0.911129199368488,0.954855534381513,1.0335884338237,0.905820548224834,0.0618328390816595,0.775049622595793,0.864511147092803,0.906377131623397,0.946362678415471,1.02611655264323,0.906508917695934,0.0611265720940458,0.778052206947914,0.868273678133264,0.907980264106672,0.950464117450986,1.0112063737223,0.907911947460989,0.0614707705138703,0.78551978961293,0.866078519058772,0.908261939083311,0.946656036299935,1.03621586621499
"attackGoals_raw[1,1]",1.96802879274508,0.0631959092046996,2.61115176856738,-2.96308746265671,0.181364158976608,1.87402636778073,3.68649599071478,7.11768787966858,1707.2074504338,1.00029643512627,1.83150958091054,2.61335114588254,-3.17513209443851,0.0782611657239829,1.77284188023864,3.51648925133078,7.3049908214333,1.91989744171871,2.63997428893727,-3.17989141975455,0.190689562290471,1.79252622647916,3.66603544768155,6.9981670039394,2.06363170064521,2.63652883492473,-2.8684777085959,0.230044530861655,2.1306459798919,3.78664285776142,7.14188714149583,2.05707644770586,2.54959292559954,-2.48277632790268,0.268732122251027,1.85676396943271,3.73162573468254,7.09848456345512
"attackGoals_raw[1,2]",-1.52164697047749,0.0706453298928572,3.35725664445252,-7.74236683424478,-3.96127493227182,-1.64951626295279,0.784986335100011,5.10322560398753,2258.40678059136,1.00140781006575,-1.59402251174358,3.37851425792328,-7.79151812361201,-4.00973008048996,-1.67493291127361,0.634801445371305,5.5117144091939,-1.66705187826622,3.39393136749093,-8.0948612131729,-4.11966494065659,-1.73064850133654,0.627942716405733,5.0936112529124,-1.27763791098525,3.36645121891282,-7.37581468054732,-3.6173711631562,-1.53603048279536,1.08301583685296,5.12241593014989,-1.54787558091489,3.28008538614828,-7.44567004588907,-3.92461637711567,-1.67237909250455,0.772430738401139,4.75539355761722
"attackGoals_raw[1,3]",1.48288128421531,0.0640274694804005,2.94444136191037,-4.17687418425164,-0.555057576196129,1.48068462505518,3.53376174486258,7.25273396924171,2114.81871036186,1.00190356222784,1.24833386500927,2.92007175093677,-4.13724488784063,-0.814793437984704,1.15498592556323,3.16053443731857,7.29529066655747,1.38881384978786,2.98472590048319,-4.69480551309194,-0.727519228296141,1.42035082924523,3.51478616677159,6.98388334785653,1.66485840478562,2.95607241293272,-4.14825211162868,-0.370470523615643,1.68897768223279,3.79414797250524,7.34908942459189,1.6295190172785,2.89955472187167,-3.87126392948215,-0.394244276908277,1.6003070603375,3.6535503984427,7.40605926710786
"attackGoals_raw[1,4]",-2.42541623732547,0.0589519737689322,2.79727820602665,-7.54650012329493,-4.37125065259235,-2.54549281132708,-0.575911198117756,3.41701720895441,2251.51385011025,1.00291721859751,-2.59734625396024,2.9094636380569,-7.79929221728983,-4.64011807155949,-2.80929999157403,-0.644148052241126,3.6338668081142,-2.5456113578637,2.89748283074972,-7.91602430237015,-4.63637891256519,-2.6903315471593,-0.58690534040572,3.49511006462594,-2.3207485496866,2.63736313766305,-7.39250912789709,-4.03025684738569,-2.28396499325052,-0.584915244069203,2.98280740677386,-2.23795878779135,2.72242752466175,-7.12683449378028,-4.12575079227347,-2.39085791085759,-0.526018242200586,3.8366973695078
"attackGoals_raw[1,5]",1.36298014278976,0.0647890326880673,3.31094278608093,-5.37282497249542,-0.952013410757497,1.46487635092982,3.74028536460969,7.56396624308875,2611.56211847972,1.00072612661693,1.36346827830304,3.2695191861455,-5.21204605608895,-0.793148350493888,1.42398253343304,3.58352138321351,8.05311764623636,1.24944118755633,3.45457693777355,-5.59281214974754,-1.19388130719619,1.25905374796114,3.64911267206452,7.87779823681268,1.51287621872916,3.22340021413796,-5.05584672789352,-0.914944785529086,1.7806103665588,3.87356126580793,7.35764546379457,1.3261348865705,3.29010419463703,-5.33392239946121,-1.0257477793597,1.48914485490613,3.75554243299998,7.22478428649488
"attackGoals_raw[1,6]",0.993417744459269,0.0606094385640602,2.93779090863743,-4.72232734915888,-1.06547944591209,1.00117932891339,3.04086361972465,6.64142205499361,2349.42314523917,1.00187637805359,0.871110317748554,2.95694225671502,-4.73550631817885,-1.12825459939468,0.807411718539147,2.80794680506184,6.61014341527021,0.932622500341124,3.02460996007575,-4.93196712821014,-1.21846277347227,1.04128871568842,3.14132886621861,6.83339640593531,1.10972266250325,2.88834801946067,-4.5305084368257,-0.920851229175452,1.04355080763009,3.04261086505449,6.53920519750347,1.06021549724415,2.87614173332906,-4.30940466262747,-0.9112588548833,1.1076849769678,3.10245651795109,6.67399502114994
"attackGoals_raw[1,7]",1.27552020029904,0.0598628198487853,2.92284780823933,-4.47169470724585,-0.729067552598182,1.29734081753868,3.33258431877011,6.85062644189002,2383.95505715326,1.00171459259028,1.06704262239768,2.84256758489986,-4.30050468059587,-0.888628072815359,1.06238567933787,3.11252997017151,6.56000301224943,1.20384846638587,3.01625580077775,-4.62878386352502,-1.01659085105629,1.25558319293905,3.48996315946461,6.66687358997795,1.42154745471345,2.84530180289614,-4.36675617300436,-0.38045670797676,1.47705334549187,3.38115864347354,6.97562492203342,1.40964225769915,2.97169350053586,-4.49860311134062,-0.499193534770176,1.42111326017574,3.40336717930596,7.00170094582875
"attackGoals_raw[1,8]",-0.137231961616474,0.0545376640670412,2.7332320780143,-5.37923997441425,-2.01562117110943,-0.187982759084266,1.76078438971081,5.19267119723601,2511.65481812429,1.00002117574277,-0.138213588292024,2.73459130539475,-5.435489174138,-1.91675237841661,-0.139911071607741,1.81515695171418,5.06269933535317,-0.227180358679143,2.80886189414389,-5.50849981460888,-2.19763997084877,-0.324250419810429,1.68634948958344,5.38627318084654,-0.126971398651865,2.63787353146893,-5.17658136878311,-1.90486621765569,-0.191523713800534,1.64141734371036,5.01640584203942,-0.0565625008428653,2.74943380618093,-5.19903856224736,-2.04263824690746,-0.129027639215651,1.87017220993266,5.21066111758171
"attackGoals_raw[1,9]",0.0204385362219934,0.0726833679268231,3.20382355728617,-6.16362735500286,-2.19274051425235,-0.0387169899641,2.2723328876002,6.27898612079446,1942.97447265822,1.00216852375871,-0.11453291885062,3.1636437183657,-6.08200360033811,-2.28587343565405,-0.222753286935731,2.07774213230835,6.34506557670545,-0.0575368532548283,3.28823852864574,-6.41929671806554,-2.29593996849218,-0.00538242899224262,2.20885017626936,6.42246879596599,-0.0524650729973899,3.16384732459244,-6.13036014950359,-2.31141592044095,-0.181345242653305,2.15497479002605,6.21407109663222,0.306288989990812,3.18435235789658,-6.01781698768883,-1.90345625227924,0.28084965455213,2.56744979071131,6.27119061500445
