"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"delta",0.723166707216322,0.000849960754038908,0.050355820876883,0.621180365904456,0.689831147624632,0.723699209660831,0.757673195774952,0.820660496892176,3509.95552728197,0.999722719678834,0.723875354594544,0.050356380414351,0.621749465035623,0.691494526146288,0.726390926245073,0.757911983754775,0.821296186861033,0.722695002666989,0.0513588978383109,0.622173488123669,0.686449148779683,0.722630459202591,0.759402653680261,0.822236980081706,0.724790322579069,0.0511291525455212,0.621856903756125,0.689819057309823,0.72491672125275,0.760184594160068,0.822482594604105,0.721306149024686,0.0485222189328083,0.61820483591845,0.691851649193873,0.72201365165081,0.753144830690523,0.812364697700684
"attackGoals_raw[1,1]",1.9187206351235,0.0521107113811271,2.81719201862346,-3.6212632465166,0.0515801007625254,1.94032328201969,3.83629918074765,7.26896596870178,2922.66403137551,1.00031007696215,2.01998062331976,2.84307709422646,-3.73981419507731,0.214301958380707,2.06453215163937,3.94824994539965,7.67927615867847,1.89519989339221,2.84033725662935,-3.46933022182518,-0.0998868927825942,1.90196139756653,3.85550084177136,7.32557509900693,1.99690538791272,2.76042173003184,-3.43968032164202,0.146950645644578,2.03496599869816,3.89585817634308,7.14574035226905,1.76279663586931,2.82020394747479,-3.73344184284419,-0.114203021739611,1.78523719921214,3.60056903112062,6.97681459600978
"attackGoals_raw[1,2]",-4.25445772866256,0.0589963974854184,3.10020731296437,-8.85283020262623,-6.73018626028922,-4.56686313928086,-2.217608514847,2.60090178317599,2761.40741532791,1.00032266396597,-4.0746506483203,3.23499915804422,-8.86160321068912,-6.6203955695098,-4.4017221810795,-2.05396957721914,3.07505133703269,-4.21203185591713,3.13348049469923,-8.75485005180887,-6.72251767501072,-4.57681453338078,-2.04401525917925,2.50864845900294,-4.32840979972982,3.13337284282401,-8.94763174614149,-6.85025756748309,-4.6171350180858,-2.34662853872935,2.74937774553971,-4.402738610683,2.88177830046819,-8.83690040970987,-6.71808336659135,-4.73899729477994,-2.43051814590124,1.97613271363006
"attackGoals_raw[1,3]",-2.71732530184689,0.065718970776778,3.58873410685312,-8.65979949641455,-5.56259870368956,-2.9010248601123,-0.107963697949827,4.44924589354773,2981.95481018993,1.00093216647879,-2.84990577254997,3.5408434946445,-8.72502819256392,-5.63051282853494,-2.97885327812317,-0.417979096774981,4.11980626003896,-2.62149779366819,3.68985841295098,-8.77853121259784,-5.46397281516597,-2.7247108241492,0.21350888854918,4.65228166936366,-2.50030256700327,3.6116688400093,-8.56012637034777,-5.45366871711264,-2.71564768780081,0.137141760012336,4.42663377145782,-2.89759507416615,3.49910889527682,-8.5922522146538,-5.66041792550773,-3.13201727236505,-0.328615728861734,4.3345826034433
"attackGoals_raw[1,4]",-0.400865944849223,0.0656687454799752,3.37494987994495,-7.30823625271058,-2.67168471564672,-0.295216560706758,1.94882136195178,5.93670616303531,2641.29686527817,1.00090779030688,-0.289631384393068,3.34594953186314,-6.9522799549347,-2.6274247444265,-0.14733265636306,2.03444352726542,5.85142846997923,-0.460543447477497,3.41311537046345,-7.33019860977139,-2.79752226417497,-0.44107772089613,1.91528685516192,6.17278112842799,-0.21764141068028,3.3687226772514,-7.14510871832494,-2.39857400782802,-0.172511899872866,2.12248979312314,5.8254352336071,-0.635647536846048,3.36017352799262,-7.46509824330246,-2.9522070009798,-0.426916270632507,1.69962817895178,5.71534686162155
"attackGoals_raw[1,5]",0.611565109388109,0.0550958747225921,2.85869087572704,-4.90723568069071,-1.31561828248948,0.562636268014144,2.5092789497895,6.23497947044075,2692.13122980615,1.00098754957338,0.775471130312878,2.7896131540113,-4.47489437616588,-1.07155996193397,0.52905284880542,2.69937729916273,6.17911697117711,0.68677408712185,2.8607370947577,-4.93610355157482,-1.24904309587059,0.713037039170962,2.56261940450423,6.36089382257465,0.591025319058987,2.86387599736378,-4.68398433002488,-1.40858934181545,0.618903827655052,2.41782717318379,6.50998625940674,0.392989901058719,2.90856591113717,-5.17874954443281,-1.57217159752325,0.400460764865771,2.37116435440719,5.91972252884649
"attackGoals_raw[1,6]",1.42260594965894,0.0609391036147199,3.17533383881883,-5.10530060956598,-0.690749279676321,1.52091896749251,3.65570647152235,7.42334284832294,2715.10518960538,1.00027170739622,1.51859593899256,3.13796693094283,-4.96402191885548,-0.535860706681015,1.627505287239,3.76151903481781,7.42000315539006,1.44684301442808,3.11548109848377,-4.79959905465967,-0.718727766965389,1.55893012839851,3.60250281278234,7.59293014078146,1.43508644736613,3.35133763931137,-5.44859916635063,-0.808897528923527,1.5758266981099,3.80356113604486,7.74284745257435,1.289898397849,3.08918830176494,-5.17232365311598,-0.691089159536196,1.39357312085881,3.51162841569253,6.79463451488991
"attackGoals_raw[1,7]",-0.0697106294663776,0.0564397055036806,2.7375398357114,-5.27750734700724,-1.88748710592497,-0.149095690378588,1.74881929677426,5.41204478297874,2352.61800925999,1.00139429334813,0.113907133557711,2.74789117008357,-5.22641235986599,-1.72415863004384,0.170847690356903,1.92872553330627,5.7080722754059,-0.0753622288353269,2.71471830154526,-4.9681679465362,-1.89212423423581,-0.266960797209181,1.74753148771317,5.48002195551084,0.0125908518671636,2.68047996471929,-5.275267111349,-1.77963760677184,-0.0876550032233645,1.84283348043147,5.21934986028217,-0.329978274455058,2.78936850284167,-5.77984973094427,-2.1204102765897,-0.409829228976372,1.45904800399024,5.33889021161729
"attackGoals_raw[1,8]",1.18718668601421,0.0627677977280956,2.97379264867091,-4.64445524920165,-0.86846186900875,1.23454538302302,3.29174635505887,6.86408303498724,2244.64458271994,1.00187314003505,1.30606439366069,2.97222723561278,-4.68339123692321,-0.656672873484224,1.35231067654911,3.44066528489029,6.98240045620739,1.25237643152089,3.07550108862155,-4.66407569744686,-0.900814632805923,1.31239236677462,3.37551924135644,7.11519239271662,1.28956339363353,2.85983906230168,-4.35466421548343,-0.717120506327705,1.32570866773025,3.29010601123859,6.6429108875646,0.900742525241723,2.96858372209008,-4.74038368904874,-1.10247411272742,0.932432253118733,2.98910036470535,6.61171201466773
"attackGoals_raw[1,9]",1.18493660280675,0.0410430456223005,2.05991956996163,-2.81395035261733,-0.23110223859036,1.18384125428681,2.57955952252537,5.19479019271004,2518.9605525595,1.00137867650977,1.14825392255755,2.02251826603253,-2.7097976633291,-0.254961220699515,1.21448869509228,2.4711149710655,5.14289988884011,1.21928775005648,2.09356976315974,-2.90591513570883,-0.225802795644768,1.19929533622417,2.74541135358326,4.99108771250771,1.35010491017249,2.1040088787254,-2.84832844388576,0.00815076557375916,1.33643892106713,2.69344605797996,5.89508708132756,1.0220998284405,2.00659701656499,-2.78088530344161,-0.350765376440522,1.02963125925259,2.42772751621805,4.94202839017781
"attackGoals_raw[1,10]",1.54985255193544,0.0491113008510375,2.40279591027286,-3.15786880128101,-0.0786493775248651,1.54556528883729,3.18092743993682,6.30475280808479,2393.7064639537,1.0016610958839,1.59059335762657,2.40257487993921,-3.22238314696414,0.0554869925258425,1.54348094577601,3.22863057041431,6.24319154232032,1.53403223858046,2.48402800337891,-3.2814874363346,-0.174928310680236,1.5490360747866,3.18152257554151,6.62600881423751,1.71697265949711,2.37358692183519,-2.5010650956181,0.0247696196717015,1.7410668996333,3.29455510245313,6.62280644498491,1.35781195203762,2.33754824136228,-3.25888665013647,-0.254490439582374,1.38503784575519,3.05457306773319,5.83447889791236
"attackGoals_raw[1,11]",-0.493374053640548,0.053617527504104,2.85546794461011,-6.1376940773977,-2.44759723758811,-0.484827855615267,1.48840624770004,4.97795164755924,2836.22716180104,1.00119469753445,-0.402920624208531,2.92131667701611,-6.00223753932354,-2.33783436079561,-0.458505050053311,1.6476558943425,5.29985158586482,-0.431467104689828,2.85213633902078,-6.12853764217734,-2.43021952208489,-0.434523841802728,1.70753457283531,4.909207289373,-0.450558475127436,2.85760257481106,-6.23455853703565,-2.37900704644338,-0.433153185588654,1.48729016096625,5.22042097673668,-0.688550010536398,2.78347359696635,-6.16206629138724,-2.57331714714012,-0.66570724439311,1.13344259461984,4.45344011580752
