"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","-0.0282719922260887","0.0324488145169539","0.0291308033558921"
"3","0.00875303547968291","-0.036694707948408","-0.00451360300507114"
"4","-0.0239078643204498","-0.0433219704668356","-0.0165665330593828"
"5","0.0122290980537786","-0.0161220868513618","-0.0270952287490548"
"6","0.0125228421970869","-0.00354499428952317","0.0278774727703756"
"7","0.0189260228629477","-0.0743557962876705","-0.0217722897954735"
"8","-0.00183057969193519","-0.0124545656497864","-0.0157170457866198"
"9","0.0362514996724237","0.00297686756646119","0.00353787000846058"
"10","0.00932445621634282","0.0222677862326558","-0.00650035407098148"
"11","0.00218877231121526","0.0129172625385965","-0.0207134884887221"
"12","-0.0406449079196383","0.00691016464443565","0.0171284578292678"
"13","0.0101395843462182","0.0488419155172857","-0.0219837098811629"
"14","0.031975832069156","0.0212196209875553","0.00985685252484289"
"15","-0.0281685561267072","-0.0460574425903981","-0.0327653680453055"
"16","-0.0347164633891598","-0.0286551769438485","0.0259522335086615"
"17","0.00501989339067076","0.0382807379070802","0.0131475442732374"
"18","0.0181141856279777","0.00386483939051628","0.00446799431129161"
"19","-0.00790485855352171","0.0714787317262915","0.0365283922997444"
