"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.00528069429427959","0.0267964428802439","0.0479956012347302"
"3","-0.00310578932794264","-0.0400223324809924","0.00308385311781559"
"4","-0.00206446670198921","-0.0509525525214193","-0.0101706018817989"
"5","0.0254545654020694","0.00513452750966729","-0.0191788672129901"
"6","0.0267398741768115","0.00299104799882825","0.0325331559723045"
"7","0.0138287701226831","-0.111124747812586","-0.0455903667719302"
"8","-0.0112114840950365","-0.00175524377272638","-0.00885422326153087"
"9","0.00490948553376088","-0.00227675213284982","-0.0115947511159147"
"10","0.0167290896552059","0.0117203401388714","-0.0262491252683447"
"11","-0.00279194270823019","0.0209868201993876","-0.0126347547922385"
"12","-0.0797675835555298","0.00404326421277831","0.000950550809812911"
"13","-0.00771764426617171","0.0629371107836527","0.00133307620752888"
"14","0.00452294740994828","0.00572927952389183","-0.0193167972836051"
"15","-0.0104364723635197","-0.0262937442917903","-0.0258323874682628"
"16","-0.0125983704503186","-0.0260756133066355","0.0283999135197405"
"17","0.0064610002465681","0.0350863388603638","-0.0145938749583113"
"18","-0.00117980448881844","0.0277640710390326","0.023928172510528"
"19","0.0269471311162301","0.0553117431722815","0.0557914266424667"
