"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.00229527127842348","0.0244228715533508","0.0387242239308162"
"3","0.0167289528633812","-0.0383303310548005","0.0065912549291212"
"4","-0.0100258767687791","-0.0499731662592986","-0.0152477756925727"
"5","0.00867791712789306","0.0122844784397825","-0.0273108608325313"
"6","0.0294563413442763","-0.00112772866302328","0.0458109672076477"
"7","0.0165650367922759","-0.116251137046153","-0.0389821173800821"
"8","-0.0215209518809937","-0.00347519515379957","-0.0250476518002014"
"9","0.0297267573709294","-0.0108725079858786","-0.0160214554863753"
"10","0.010661750486993","0.0277607904521977","-0.0220033346605449"
"11","-0.00661131380709655","0.0158355667989457","-0.0170150378530652"
"12","-0.0814227212173051","0.000274515831531336","0.00473424031883786"
"13","-0.0145142990970262","0.0602520937549329","-0.00823330163660659"
"14","0.020238854001152","0.00903769329952348","-0.00968310817491937"
"15","-0.0131995685567573","-0.0365865416776946","-0.0219240673406112"
"16","-0.0156881994884018","-0.0300957068426866","0.0311192810938661"
"17","0.00141401363101355","0.046270958886702","-0.00175113484803289"
"18","0.00993436113877038","0.0222716648498595","0.0214977419243053"
"19","0.0172836747812515","0.0683016808165089","0.0547421363009486"
