"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.0265663676573599","0.00687071627362976","-0.0102706720758941"
"3","0.023718007845909","-0.00830765695219241","0.0580121401782347"
"4","-0.19463372231379","-0.063263817623258","-0.139158738603656"
"5","0.129988367844711","0.0525025265263196","0.116532178752723"
"6","0.0833048233878357","-0.0783032747531639","-0.0498088248592242"
"7","-0.0694917032904191","-0.00871504060416887","-0.0653077461778368"
"8","-0.395491095526182","-0.393818308278416","-0.236965594888662"
"9","0.204174857230131","-0.00923911463430594","0.0275332223249606"
"10","0.102366470762247","0.105713415479558","0.0215458519885447"
"11","0.0541246906484526","-0.00339751396477787","0.0464050406462725"
"12","-0.0284597056322953","0.175234952966705","-0.0210492882394665"
"13","0.0480803584200349","-0.00171478549836825","0.00754618226987384"
"14","0.0680681238821197","0.0882681660982352","0.0102924832052365"
"15","0.21050712071262","0.119636400881967","0.237707936285403"
"16","-0.31939036865994","0.10979588829199","-0.0325127883282306"
"17","-0.0377039895211635","-0.201459771682416","-0.00229723547036383"
"18","-0.0628386054059393","0.0544156348548912","0.0101242266876112"
"19","0.157110001958308","0.0557815826177718","0.0216716263044748"
