"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",-1.67017045065606,-3.88208323272665,1.48512863698836,2.90390201480199,-3.82286795554376,1.74261881857984,0.107679144625752,0.16065755537479,0.526430090992054,1.28906164753427,0.922182933823979,-0.789166808583832,1.75543474736371,-0.33908380059019,-2.12054887967631,0.368295026418757,2.14112477879793,-0.778594267524628
"2",-1.03019005226182,-2.32165722726222,0.785932445220541,1.66168202692893,-2.40604908156503,1.29531799626468,-0.805382793172488,0.41561854170741,0.877327197046132,2.08926051333424,0.29845436525224,-0.483165062214198,0.126283853475237,-0.599485141378721,-1.33593312709552,0.569957196217807,1.6294784523334,-0.767450102830627
"3",-0.802236659749937,-1.80610097751176,1.32805066854758,0.380941808216913,-2.01112313891286,1.40942193386574,-1.44001197519564,1.13091897642115,1.81370464054921,0.248770390271718,0.851246300780615,-0.562420427292833,0.425413388386248,-0.194137379785114,-1.0608883715048,-0.351108659347403,1.33566204209523,-0.696102559834054
"4",-0.830591556832689,-1.39600673145152,0.144662036182087,1.21491362821966,-1.66922211251125,0.677858808417143,-1.58191939890509,-0.231415932522965,1.38654175772653,-0.670557986967609,1.27986143042935,-0.29738771580911,0.343799983318616,0.829718168741486,-0.0639802790000134,-0.455354847334065,0.92874376523689,0.390336983062553
"5",-0.678207775121962,-1.30322459682664,-0.505909206941836,0.729509169303664,-1.28917359326134,0.49068727743878,-1.76496819177807,0.699149995810899,1.43729453266249,-0.78602428678672,0.173548315658849,0.876593192123508,-0.218711472172869,1.19586367156638,-0.301277717564226,-0.00253167846489287,-0.060930614217042,1.30831297857103
"6",-0.00936293767677992,-0.955470455544983,-0.574760807558239,0.283861236850098,-0.757310675026157,-0.0971153692046009,-1.53426437406172,-0.188581399507406,0.442243462927691,-0.465390832923269,-0.266523885207791,0.136500142955401,0.730802448236696,1.78988090271217,0.297367647948697,0.783225266029498,-0.255939462602661,0.640839091653349
"7",-0.766924147307256,-0.760284330348211,-0.451042339178308,0.262735186434916,-0.0883360133996789,-0.236684926127787,-1.35287077446303,-0.276010766179222,0.119173898093444,0.832162068233092,0.0656048655872685,0.621038473979109,0.744100242984877,1.42886995262529,0.687079038515012,-0.480991456667028,-0.241307407007883,-0.106311565774614
"8",-0.838085797863023,-0.546487250931608,-0.582194917427655,0.206589210048601,1.26201835391115,-0.603995189758297,-1.52918638494585,-0.582640717865399,0.268512053399684,0.664606748627686,0.803698049389485,-0.0978126727601778,0.83332703900761,1.36930670523593,0.253234839910473,-1.01237849707085,0.161976835150201,-0.0304884060579637
"9",-0.927803654372147,-0.0974189037082838,0.096601360173521,-0.116855884485006,0.36935648155057,-0.322938113083841,-1.51696476693991,-0.682623949224087,1.30476124955473,0.0757913203679551,-0.075069110919152,-0.412398828245837,0.842329856248885,1.30789499906463,0.455288170597458,-1.31156711072787,1.11035539898261,-0.0987385148342331
"10",-0.511709884047766,0.808646089918966,1.32568866132274,0.463115398407485,-0.328644811843797,-0.835374108712992,-1.5729615632901,-0.752877815418252,0.058693547126732,-0.0290539410718645,-0.43577270527628,0.337902564821417,0.32070507876057,1.35611665802376,0.0232158647052761,-0.831693583929605,0.10436455248041,0.499639998023295
