"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.00170170210437856","0.0241962403702661","0.0455479300035326"
"3","0.0426907758755884","-0.0188774162620644","0.0164778801716034"
"4","-0.0487037081960481","-0.0466553426103925","-0.0168947457857767"
"5","-0.00975788522819777","0.00448621487462118","-0.0504836168855815"
"6","-0.0100190049228332","-0.00321494792052757","0.0114863698333136"
"7","0.0132479466548753","-0.0821997167362873","-0.0203319972405922"
"8","-0.00968046483857258","-0.0180509546855031","-0.0118659266187558"
"9","0.0178425403692287","0.0109654725921023","-0.0191049778309046"
"10","0.0193177801473379","0.0161210390026928","0.00561251609428976"
"11","0.00328050342342079","0.0111989499728736","-0.0281040096848471"
"12","-0.0243993084068608","-0.0053840919527369","0.0129536793135262"
"13","0.00973768199952129","0.0414426170161919","-0.0150325087976571"
"14","-0.00179823488938015","-0.008838344977338","-0.0180394727952779"
"15","-0.0183598294269409","-0.0205894016364546","-0.0153017769782234"
"16","-0.011147609450821","-0.0308917711434609","0.0526955450061595"
"17","-0.0147204047618593","0.0652747274988451","0.00723543833145875"
"18","0.037821760164809","0.0124325477466293","0.00905918925955745"
"19","0.00294575938235385","0.0485841788505428","0.034090484604175"
