"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"delta",0.906059104982513,0.0012632974943334,0.058115023329141,0.789559834133168,0.868499760600729,0.906070339563587,0.945551856248553,1.01937655825228,2116.24314073803,1.00251831999552,0.905921037023311,0.0573950630695038,0.789480010076979,0.868973187361401,0.907173197466583,0.945514992863499,1.0139491878846,0.90157322911995,0.0600430905483074,0.782214121855184,0.861432399629171,0.900781344547242,0.941256600377531,1.01928453811908,0.904287116442276,0.0589142712632233,0.780535667005801,0.865657093019241,0.904146515155217,0.943787217316636,1.02342668159038,0.912455037344513,0.0555251034398004,0.801561467871954,0.874920129465082,0.90999669852879,0.95316034973963,1.01817512604933
"attackGoals_raw[1,1]",2.13223332222217,0.0874446550828483,2.68273211962623,-3.05167796224857,0.302258381510935,2.12142044188628,4.0176547692245,7.42287256376745,941.213352922555,1.00268723844793,2.12967167836576,2.6468451588156,-2.97806665265148,0.280408728818284,2.02880909667794,3.89622621362367,7.47018564294122,2.31880278699753,2.60982799233454,-2.9220453927961,0.529406339929026,2.29965885803596,4.23154101100906,7.31204714994807,2.13620795371164,2.71780265001553,-3.44124463831596,0.305563325078035,2.14899166048068,4.04239591105905,7.46556838790676,1.94425086981376,2.74441732625547,-3.01864936535401,0.104317453930539,1.98650400796154,3.71149772852867,7.46048721401934
"attackGoals_raw[1,2]",-1.6450214597125,0.0780271656821785,3.40732117835595,-8.03859304415771,-4.07137071254204,-1.7181194000643,0.702106058360999,5.15372750619246,1906.92881882656,1.00097871230869,-1.57722478149796,3.31390034052968,-8.18965872848953,-3.93171728556258,-1.5906649620018,0.788663792496939,4.72307806562582,-1.64215438390881,3.45974141583168,-7.97530561463319,-4.09206851862367,-1.83761802091926,0.754835621368406,5.18258683821701,-1.68540751373813,3.40631766355142,-8.28212945627242,-4.07173821609713,-1.7342182534497,0.58077725188754,5.31763816967458,-1.67529915970509,3.45041042541705,-7.87962614323339,-4.23810805893927,-1.73928593815959,0.649259423373817,5.3504669349538
"attackGoals_raw[1,3]",1.59283497293043,0.0811008717698905,3.13382955018688,-4.39626846948873,-0.605041750459497,1.60750978638231,3.8215531447203,7.54227668464844,1493.13713828377,1.00067252785731,1.57698185119061,3.17916303835661,-4.29641747366854,-0.753020331552143,1.47874108843872,3.83809078807209,7.60868307477299,1.75805586716021,3.06760897399101,-4.1368898441247,-0.334226060677834,1.7253922697285,3.91080782094786,7.52549245254199,1.54952209278808,3.11864879482076,-4.34491059122188,-0.600716480685636,1.56275762583604,3.76766573052561,7.48864027240662,1.48678008058284,3.1659376774254,-4.84989750531391,-0.656041702274383,1.70215852719715,3.7225828330585,7.63684267216172
"attackGoals_raw[1,4]",-2.42800759476639,0.0868616481333852,2.90484893170876,-7.71465862932297,-4.5089498647501,-2.48297003042167,-0.464228572306581,3.31015401302194,1118.3840692157,1.00237306520822,-2.36907003929518,2.84623432227911,-7.58567412625871,-4.41971493433378,-2.42808967424923,-0.469826676389351,3.26280826299804,-2.38769811600676,2.86055239009688,-7.68293619101488,-4.48593495949757,-2.49853721904925,-0.338653724279437,3.18096181252181,-2.44766020724018,2.92913594470775,-7.71656718136325,-4.48046036063998,-2.55797382732063,-0.449453605759175,3.53175002788478,-2.50760201652341,2.98284770066264,-7.92045951399708,-4.63198801532866,-2.43067031214169,-0.542141420332977,3.49810900675258
"attackGoals_raw[1,5]",1.62579367301173,0.07038245116239,3.29079257881134,-5.03358400726393,-0.596833021203068,1.65853720062833,3.83995409283016,7.98028387832452,2186.11116950961,1.00101912954442,1.66594933112395,3.39503475027189,-5.36093646245891,-0.499199888681338,1.75126531375506,4.03640050764614,8.17271189361263,1.57100566103628,3.21459955643221,-4.75024688087943,-0.54655459385321,1.39719161177812,3.76932596496136,7.88045794368115,1.70157922380499,3.25418971896601,-4.84145357743066,-0.456592095524212,1.8256122148059,3.87515501330504,7.75798184333132,1.56464047608172,3.29840926960736,-5.06320119284132,-0.764987475115863,1.69168319895786,3.72407717908266,7.99427184688574
"attackGoals_raw[1,6]",1.08224381285012,0.0803900239299085,3.07014817030296,-4.83568873725698,-1.07204725994996,1.13556516495686,3.23815730175415,6.97196161807687,1458.52660530266,1.00131818373057,1.0978918052103,3.00597349560733,-4.85267508812599,-0.955198121222083,1.18154799992405,3.16491629993562,6.91628102317385,1.21738084072157,3.03172765539595,-4.76513865270198,-0.996030150061166,1.29302457884138,3.47896326465216,6.74886151938389,1.08674555252194,3.07746349804511,-4.58809069688532,-1.05558995939118,1.01512702415533,3.18611274802386,7.17440439508214,0.926957052946675,3.15993245683681,-5.02050442137336,-1.3213692508497,1.07584987247416,3.10929385160994,7.17991503003842
"attackGoals_raw[1,7]",1.37439439554722,0.0673881588169284,3.08044548729033,-4.67354627644129,-0.775540921148082,1.38466596376721,3.50754593194181,7.45110729752532,2089.58419191394,1.00072643953511,1.41831561809115,3.08628167654769,-4.38248393939308,-0.860175085619407,1.37746332524884,3.62046924652412,7.44792557214276,1.53403887702262,3.05865104679026,-4.88041600324541,-0.581393003913904,1.7221796206646,3.68286544018714,7.48077060284333,1.36360687223227,3.0628610583727,-4.65534183173461,-0.772456975176601,1.44895828593541,3.41843153516399,7.35715746910877,1.18161621484283,3.10693161745781,-4.49190106241166,-0.931710813358692,1.07810456163265,3.36562601183985,7.39024121573556
"attackGoals_raw[1,8]",-0.169611411373848,0.0613148266060549,2.84119743706866,-5.83034645898388,-2.15564781454413,-0.215534350078142,1.75500152890986,5.45708007324257,2147.19664343779,1.00058288844134,-0.174528663354448,2.88082714557257,-5.68794689003407,-2.17924265892398,-0.242134445626965,1.7990180916826,5.44158837172627,-0.0050123865098199,2.8918590561019,-5.57332152103112,-2.01824594123907,-0.0291012914014166,1.92183505608228,5.69760365480526,-0.184178804519386,2.69202405205285,-5.43739599056214,-2.07521176586838,-0.252177984848347,1.53675239554855,5.19802452508133,-0.314725791111739,2.88990783463187,-6.72694569027149,-2.2422760676127,-0.337930963012998,1.72038016134697,5.22791225262986
"attackGoals_raw[1,9]",0.0689949874223877,0.0977837088871298,3.40277539237102,-6.45995663678555,-2.35082208909678,0.115205283158784,2.49660717826051,6.66878330347684,1210.97047702093,1.00293827484542,0.0641762320512562,3.51296799839051,-6.84288105675554,-2.32809651550015,0.122599414287201,2.44824785465109,7.1967521112843,0.186341194023659,3.31594812303086,-6.14006402933036,-2.21412998392286,0.101910732660204,2.55834619192435,6.61202160246284,0.148337110256084,3.32551933943644,-6.20152837468254,-2.25888081667029,0.159534463363756,2.60880974214944,6.42834568831074,-0.122874586641448,3.44831118659577,-6.50268681473061,-2.60934481453114,-0.0180059678204358,2.39585814005039,6.16727611966811
"attackGoals_raw[1,10]",-3.09550393372136,0.0705132360248383,3.53456674792723,-8.74882569562716,-5.83586876979419,-3.42608665996192,-0.670147057457656,4.28778729989362,2512.64470761884,1.0001771644624,-3.00713140129044,3.52486503220624,-8.80101883927902,-5.66617452946833,-3.26531700210374,-0.479030071518272,4.42693050731103,-3.11788405425737,3.40852013541633,-8.72219096338246,-5.75794769518237,-3.41523626996507,-0.870547733511044,3.94694076568771,-3.18702779078419,3.60590604210709,-8.83489370628002,-6.01726994763158,-3.5309049193471,-0.679418612062933,4.42082430366501,-3.06997248855342,3.59722971969736,-8.7457734404961,-5.85594952999055,-3.53691468693974,-0.58997337991442,4.22034837951536
"attackGoals_raw[1,11]",2.00585830556402,0.0677706622043897,3.59295836620286,-5.46785107413388,-0.462832156399831,2.16384737740767,4.67287618038294,8.29582732015972,2810.74153294494,1.00056843333867,2.15580083230348,3.67531592420908,-5.30625732666232,-0.291166996339655,2.38107327686485,4.88264392942596,8.48564705328026,2.0393913503843,3.5554442555771,-5.4417880371095,-0.372073799752933,2.2243483388525,4.54951632633019,8.29411908402419,2.01091662232483,3.5276532021211,-5.32560240175832,-0.409385857273479,2.1641693862916,4.56167654299231,8.1570766997546,1.81732441724346,3.60772964598648,-5.63808792381574,-0.692424334029549,1.93956851088947,4.6664949497698,8.16310792472425
"attackGoals_raw[1,12]",4.21664141516938,0.0580656871259341,2.82705954029427,-1.86200585624403,2.2913623412477,4.43594923070802,6.43894805011543,8.74517168014437,2370.4498466095,1.0003450287928,4.12540157338694,2.82720891800119,-1.85446315297664,2.1780482202014,4.3267571694265,6.33380456428618,8.69650975016056,4.34009052705113,2.83724918910075,-1.84015926279063,2.4235544874762,4.47442711608696,6.64082520732616,8.77587211204335,4.27308838504391,2.79041518728673,-1.64684337541078,2.31282899085798,4.59540140233857,6.4723740708677,8.73926205332255,4.12798517519555,2.85028260634947,-1.87301418334437,2.02912226031168,4.29459070076812,6.33738760789701,8.72466646148062
"attackGoals_raw[1,13]",-3.18581999939782,0.0640941842111933,3.4186792062004,-8.78391349351575,-5.81305286966648,-3.42881007207778,-0.834894857566177,3.92143381156241,2844.98153765945,1.00074202529734,-3.36208297042005,3.41849537311906,-8.84638924080614,-5.8965835611788,-3.62644902978623,-1.0825902058698,3.98222833564737,-3.11505328259431,3.37849386255323,-8.69445554637812,-5.74215805022022,-3.23352551074075,-0.951301153728247,3.86381002335976,-3.13787755410802,3.44674141842991,-8.86007890467952,-5.73765619798461,-3.33833045162823,-0.690648812048185,3.74010022957177,-3.12826619046891,3.42862414675024,-8.69817449715151,-5.8494146554372,-3.45116087431701,-0.691157532819175,3.97641798926789
