"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",2.33607878937165,1.4369477758395,1.89926083492658,3.18424065284726,-1.18285760902588,1.98221347122516,-0.131029890697056,-0.73423233338268,-1.55780915910496,-1.2210539299641,-3.79556332696751,-0.877793699307102,-0.553351611975272,-0.249160455117639,0.868435989941076,0.867821511219739,-2.17138210978164,-0.100764900047127
"2",1.70261318073685,1.12476618020368,0.67434692687472,2.24599033682944,-0.393155377657437,1.29027651787489,-0.356050964533429,-0.0516675902626831,-1.5526620891406,-0.652697516070223,-2.3761358990317,-0.43022160159902,-0.0161822740930344,-0.399570285602926,1.3759023111159,0.198294470899128,-1.65201444210856,-0.731831884434989
"3",1.02115695325386,0.0643251900795823,0.237720000482788,1.7374616238206,-0.0128839800177964,0.700322598723272,-0.0285737387365598,-0.15606389095248,-1.50078967890497,-0.721564531117776,-0.96096091469602,0.0392181258591179,0.0673418094225922,-0.718631500890514,1.06476460315533,0.740886811831798,-0.836399647189705,-0.737329834123121
"4",0.397589099891501,-0.276904521266081,0.393749081806789,1.00503866157759,-0.226700774097079,0.38167335644911,-0.242092320781215,-0.624371049530506,-1.48591708051354,0.12634063754777,0.0995124345953045,-0.338013977794446,-0.313706417699974,-0.435554156829748,1.21678783660346,0.997718944621162,-1.07347313956257,0.398323384982471
"5",-0.448601484714258,-0.454251176126685,-0.940659961869583,0.38245281410611,0.21580733369647,-0.598501387347802,0.289502776432336,0.266666915795323,-0.245096871060524,0.0592610911729698,0.141626057639957,0.643728271281804,-0.66352227197703,-0.254109641655575,1.47545561870305,0.774052079658677,-1.67779466165579,1.03398449792055
"6",0.26912271308334,-0.509207673130362,0.135727672259007,-1.11653906652128,-0.557260538905371,-1.302117437549,0.0674921353220224,-0.715124202066517,-0.133669660244711,0.702477624944723,-0.476478044836698,0.833824664744658,0.278632266551647,-0.444901975798157,1.05912174522476,1.0231873729589,-0.34751469756591,1.23322710152894
"7",-0.221959775031892,0.474493420567711,0.477001736329083,-0.740610655380154,-0.242852743302473,-0.140097860633096,0.133446490124737,-0.283340133638878,0.159238912153269,0.255749132423728,-0.41740103299618,-0.33036939225586,0.714557479668519,-0.632861458637132,0.503936788476193,0.24321705598067,-0.383507360836964,0.43135939698872
"8",-0.212826753931578,0.817004857930622,0.235274830806997,-0.327551614082106,0.530352646417793,-0.174833256012031,-0.18454084190693,0.20650011932707,-0.114036446185783,-1.15581113270662,-0.346801575274846,-0.0477615425540704,0.697188508056823,-0.273349578179047,-0.45790647641933,-0.670382042181469,0.67489322471114,0.804587072183369
"9",0.693714572487489,1.05038887049534,-0.399891142697508,0.00796238696910796,0.341862762588383,-0.19796928332286,-0.228317712727692,0.148560580964152,-1.04985504255556,-1.58259767116563,-0.0415541857495087,-0.475320375498324,0.884969571296572,-0.16757230797609,-0.00807356013117135,-0.361845470334268,0.722901409483105,0.662636597874462
"10",0.680444828082523,0.912488845257296,-0.625478296328546,-0.744667451604027,0.712557495820647,-0.429913329111203,0.63458118583351,0.0624781882577643,-0.845189444133895,-1.17287871007309,0.0152013641885289,-1.11679497106369,0.773021706418788,-0.279068130299081,0.352063465076685,-0.37399982029882,0.736956638785378,0.70819643519123
"11",0.812409943249886,0.661765438864095,-0.225534119669686,-0.710650443354194,0.475928800912733,-0.504920272337436,0.483578346873881,-0.328114325035432,-0.238433902489717,-1.06930557647046,0.0712398206424177,-1.14463308649658,0.0720160612753924,-0.957355063408434,0.759824521471779,0.445695127271548,0.675523122542141,0.720965606158061
"12",0.94536308037956,0.778165768712687,-0.830206073482215,-0.770695788900705,0.364544899622653,-0.725975941636394,0.350960476842563,-0.804023229744004,0.338733481335176,-0.919536217146416,0.252966529982329,-0.631606243549603,-0.451082134547003,-0.310972463217013,0.513487748505699,0.561639810746634,0.509446775944213,0.828789520151838
"13",0.983491955076556,0.907916559021962,-0.715522764448988,-0.188814677160382,-0.108011388446571,-1.00055108116459,-0.266583131273166,-1.3173430799559,0.403442921214848,-0.362796350203819,0.00818415592805271,-0.280931588070588,-0.442147535412816,0.235192363544478,0.141271469351415,0.695469366220562,0.397403739087375,0.910329066691577
"14",0.854297046659394,1.18633444140764,-0.805052089589631,-0.695643353002151,0.021553963976058,-0.309930155329149,-0.393127817882975,-1.11972226227983,0.114160933191975,0.0661974046394748,-0.267417254085898,0.348107372771271,-0.623502309943666,0.124149280874941,-0.217958102051823,0.550367773566466,0.687326751581709,0.479858375496194
