"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","0.00261017307442727","0.0296310581853548","0.0340844876700131"
"3","0.0118444268462127","-0.0248496162481258","0.0090319598438689"
"4","-0.0290316406985228","-0.0450202709850089","-0.0231856704622156"
"5","0.000199714968815961","0.00192757605224143","-0.033665165921075"
"6","0.00124779695270075","-0.00739736341555133","0.0131312404913746"
"7","0.0296250698450834","-0.0806294963117867","-0.0249627029038735"
"8","-0.0140239563682774","-0.0143027632936584","-0.0207622358611537"
"9","0.0302802636554323","0.0101885360918959","-0.00113341332057709"
"10","0.0196775631166218","0.00956049784838973","-0.00437518950925467"
"11","0.0111516171448085","0.00567737129680992","-0.0282407243753598"
"12","-0.0348743783321213","-0.00281666218563985","0.0178477847468279"
"13","0.0174234727961059","0.0444294606183659","-0.0162754571436127"
"14","0.0307431712842526","0.0211617067250885","0.0215922429957719"
"15","-0.0373666828636882","-0.0475420209687417","-0.02582790403985"
"16","-0.0410272764317557","-0.0155736484589495","0.0238150405747784"
"17","-0.00607498995506242","0.0420311515031394","0.00387208622237686"
"18","0.0271900132069369","0.00413562167186699","0.0198444415546637"
"19","-0.01959435824197","0.0693888618743097","0.0352091794372966"
