"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","-0.00207235449710425","0.0220859724326169","0.0288993740897493"
"3","0.0346222888946339","-0.0245445468299262","0.00781916195178664"
"4","-0.0534708279633767","-0.0524397997819476","-0.0343085138902942"
"5","-0.0155428824087721","-0.00554750866285899","-0.047216856603884"
"6","-0.0161591212168602","-0.00972147394647239","0.0131377306842449"
"7","0.00939791920675608","-0.0847035348489899","-0.0244533045335939"
"8","-0.014168466008768","-0.000371085736144561","-0.0091659419631472"
"9","0.0239135904555985","0.000305264759456456","-0.0107168937269324"
"10","0.0129703611677653","0.00777524389308479","-0.00369490342714476"
"11","0.0135358489591754","0.0165563784316648","-0.0238118696939188"
"12","-0.0187551048629631","-0.0107766283837579","0.0221642222099346"
"13","0.0129152565180843","0.0353681295897291","-0.0241798251843224"
"14","-0.00521256560121834","0.0061019356497017","-0.00523010119049456"
"15","-0.0118562633986478","-0.0161029142148491","-0.00806219485516943"
"16","-0.0157984199411164","-0.0384651587273713","0.0427752454333895"
"17","0.00181524816276831","0.0665889816919502","0.0137768539513833"
"18","0.0416769160211508","0.0184335717168738","0.0204968416594702"
"19","0.00218857651289418","0.0694571729672402","0.0417709750889433"
