"","V1","V2","V3"
"1","Goal attack mean estimates","Behind attack mean estimates","defend means estimates"
"2","-0.0144526138957655","0.0317800195318813","0.029947435184448"
"3","0.0324729181778196","-0.0121271977834182","0.0223943714746104"
"4","-0.0349354425335848","-0.0577504515651791","-0.0284680221476248"
"5","-0.0228322169900534","-0.0135485900513541","-0.0511831911203195"
"6","-0.0164272234140384","-0.00375420837934755","0.0116959335382685"
"7","0.0214175917932845","-0.0677888070489128","-0.0221265929242657"
"8","-0.0134344943565343","-0.000365048767757711","0.00584998196741547"
"9","0.017407569856492","0.00872107958351838","-0.0106798704999976"
"10","0.0135849332719424","-0.000943179987747993","-0.00750364948815601"
"11","0.0104129841623808","0.0132882576529917","-0.00658506427058179"
"12","-0.0256999410922867","-0.0138086066329469","0.00110148365640704"
"13","0.0238518726081873","0.0416352788626146","-0.0156150782948445"
"14","0.0033216923675109","-0.000914676954102838","-0.00755868507517201"
"15","-0.0163047538457348","-0.0244298404487746","-0.000623380878071881"
"16","-0.0114321673586208","-0.0367932504050117","0.0429815374115488"
"17","-0.00533893512850376","0.0645573512141462","-0.00024896940622284"
"18","0.0358353262713977","0.00923213798091139","-0.0019268122401298"
"19","0.00255290010610728","0.0630097331984899","0.0385485731126881"
